snapshot_date,store_id,product_id,units_on_hand,units_reserved
2026-02-01,12,77,186,5
2026-02-01,12,38,44,12
2026-02-01,12,19,22,6
2026-02-01,12,106,13,7
2026-02-01,12,42,199,24
2026-02-01,12,120,36,30
2026-02-01,12,54,2,1
2026-02-01,12,29,54,24
2026-02-01,12,39,205,35
2026-02-01,12,76,137,26
2026-02-01,12,101,159,34
2026-02-01,12,3,69,1
2026-02-01,12,102,267,31
2026-02-01,12,105,64,33
2026-02-01,12,12,158,33
2026-02-01,12,116,36,32
2026-02-01,12,59,54,34
2026-02-01,12,55,199,36
2026-02-01,12,69,201,38
2026-02-01,12,96,71,14
2026-02-01,12,79,143,16
2026-02-01,13,119,298,4
2026-02-01,13,33,208,0
2026-02-01,13,8,139,37
2026-02-01,13,42,150,7
2026-02-01,13,48,244,10
2026-02-01,13,58,99,4
2026-02-01,13,19,14,1
2026-02-01,13,113,224,3
2026-02-01,13,40,199,27
2026-02-01,13,65,269,24
2026-02-01,13,101,124,28
2026-02-01,13,61,68,6
2026-02-01,13,22,279,23
2026-02-01,13,11,284,36
2026-02-01,13,106,110,22
2026-02-01,13,29,262,16
2026-02-01,13,104,26,25
2026-02-01,13,75,156,30
2026-02-01,13,54,20,11
2026-02-01,13,26,233,5
2026-02-01,13,85,81,26
2026-02-01,13,52,162,24
2026-02-01,13,20,177,24
2026-02-01,13,4,142,6
2026-02-01,13,94,219,20
2026-02-01,14,51,290,12
2026-02-01,14,50,188,36
2026-02-01,14,55,216,31
2026-02-01,14,60,95,26
2026-02-01,14,13,93,23
2026-02-01,14,43,173,8
2026-02-01,14,117,176,29
2026-02-01,14,103,215,5
2026-02-01,14,106,178,1
2026-02-01,14,15,121,12
2026-02-01,14,11,177,38
2026-02-01,14,16,262,16
2026-02-01,14,18,274,3
2026-02-01,14,5,264,26
2026-02-01,14,65,33,32
2026-02-01,14,3,220,40
2026-02-01,14,14,264,12
2026-02-01,14,68,5,2
2026-02-01,14,92,104,17
2026-02-01,14,87,74,10
2026-02-01,14,105,253,34
2026-02-01,14,102,191,13
2026-02-01,14,44,66,7
2026-02-01,14,82,1,0
2026-02-01,14,69,123,14
2026-02-01,15,120,21,10
2026-02-01,15,76,221,21
2026-02-01,15,71,0,0
2026-02-01,15,74,180,28
2026-02-01,15,110,280,31
2026-02-01,15,28,19,19
2026-02-01,15,2,23,19
2026-02-01,15,117,166,39
2026-02-01,15,114,28,4
2026-02-01,15,36,236,38
2026-02-01,15,1,288,0
2026-02-01,15,7,138,25
2026-02-01,15,32,98,25
2026-02-01,15,64,34,7
2026-02-01,15,55,264,12
2026-02-01,15,45,267,26
2026-02-01,15,72,136,33
2026-02-01,15,40,276,12
2026-02-01,15,99,194,8
2026-02-01,15,87,209,37
2026-02-01,15,113,212,5
2026-02-01,15,101,211,12
2026-02-01,15,3,199,28
2026-02-01,15,14,243,4
2026-02-01,15,39,233,29
2026-02-01,16,41,45,40
2026-02-01,16,24,135,6
2026-02-01,16,78,70,16
2026-02-01,16,54,167,10
2026-02-01,16,95,227,30
2026-02-01,16,91,18,11
2026-02-01,16,75,19,17
2026-02-01,16,94,241,21
2026-02-01,16,39,173,2
2026-02-01,16,90,164,27
2026-02-01,16,105,83,16
2026-02-01,16,119,151,34
2026-02-01,16,92,41,34
2026-02-01,16,50,274,34
2026-02-01,16,81,197,28
2026-02-01,16,13,264,37
2026-02-01,16,46,188,1
2026-02-01,16,35,51,14
2026-02-01,16,113,293,7
2026-02-01,16,71,295,12
2026-02-01,16,82,269,29
2026-02-01,16,80,31,28
2026-02-01,16,61,142,5
2026-02-01,16,101,152,10
2026-02-01,16,96,11,1
2026-02-01,17,31,223,12
2026-02-01,17,36,183,28
2026-02-01,17,112,94,13
2026-02-01,17,81,210,10
2026-02-01,17,109,246,14
2026-02-01,17,87,119,3
2026-02-01,17,106,256,36
2026-02-01,17,70,5,1
2026-02-01,17,40,156,20
2026-02-01,17,28,151,19
2026-02-01,17,72,203,32
2026-02-01,17,100,145,15
2026-02-01,17,23,91,4
2026-02-01,17,71,21,19
2026-02-01,17,115,164,18
2026-02-01,17,102,198,35
2026-02-01,17,10,214,6
2026-02-01,17,118,249,29
2026-02-01,17,3,96,3
2026-02-01,17,38,241,36
2026-02-01,17,50,1,0
2026-02-01,17,108,292,39
2026-02-01,17,103,256,17
2026-02-01,17,62,203,28
2026-02-01,17,113,214,4
2026-02-01,18,61,17,4
2026-02-01,18,3,269,1
2026-02-01,18,78,177,29
2026-02-01,18,75,175,23
2026-02-01,18,48,11,0
2026-02-01,18,16,28,24
2026-02-01,18,12,131,19
2026-02-01,18,101,140,4
2026-02-01,18,6,176,27
2026-02-01,18,28,195,15
2026-02-01,18,95,21,11
2026-02-01,18,45,229,10
2026-02-01,18,52,254,23
2026-02-01,18,97,222,9
2026-02-01,18,21,95,1
2026-02-01,18,41,83,7
2026-02-01,18,63,230,20
2026-02-01,18,92,276,36
2026-02-01,18,51,91,35
2026-02-01,18,18,108,36
2026-02-01,18,9,11,5
2026-02-01,18,8,99,29
2026-02-01,18,96,14,1
2026-02-01,18,82,116,30
2026-02-01,18,118,200,1
2026-02-01,19,88,192,24
2026-02-01,19,60,279,20
2026-02-01,19,24,104,11
2026-02-01,19,1,141,7
2026-02-01,19,120,150,32
2026-02-01,19,111,144,9
2026-02-01,19,28,214,35
2026-02-01,19,20,260,35
2026-02-01,19,97,18,15
2026-02-01,19,36,225,22
2026-02-01,19,68,243,40
2026-02-01,19,79,146,27
2026-02-01,19,25,176,33
2026-02-01,19,104,173,28
2026-02-01,19,19,281,23
2026-02-01,19,30,201,19
2026-02-01,19,84,187,5
2026-02-01,19,61,297,11
2026-02-01,19,63,141,8
2026-02-01,19,47,229,36
2026-02-01,19,55,123,16
2026-02-01,19,64,197,34
2026-02-01,19,62,65,39
2026-02-01,19,80,286,23
2026-02-01,19,35,46,25
2026-02-01,20,45,225,19
2026-02-01,20,19,227,26
2026-02-01,20,24,100,37
2026-02-01,20,88,228,4
2026-02-01,20,68,9,3
2026-02-01,20,64,34,33
2026-02-01,20,27,274,28
2026-02-01,20,42,91,31
2026-02-01,20,14,249,36
2026-02-01,20,12,214,3
2026-02-01,20,72,209,34
2026-02-01,20,61,258,33
2026-02-01,20,63,195,28
2026-02-01,20,69,144,11
2026-02-01,20,51,4,2
2026-02-01,20,31,15,10
2026-02-01,20,34,240,34
2026-02-01,20,82,151,25
2026-02-01,20,9,89,9
2026-02-01,20,36,35,25
2026-02-01,20,37,107,16
2026-02-01,20,73,208,21
2026-02-01,20,108,47,34
2026-02-01,20,117,207,20
2026-02-01,20,115,58,22
2026-03-01,1,30,161,6
2026-03-01,1,11,129,27
2026-03-01,1,17,209,3
2026-03-01,1,9,52,31
2026-03-01,1,38,7,5
2026-03-01,1,10,290,15
2026-03-01,1,90,212,29
2026-03-01,1,120,18,3
2026-03-01,1,95,171,23
2026-03-01,1,68,84,11
2026-03-01,1,118,198,19
2026-03-01,1,82,39,8
2026-03-01,1,80,134,24
2026-03-01,1,66,191,21
2026-03-01,1,84,78,38
2026-03-01,1,63,184,31
2026-03-01,1,81,287,28
2026-03-01,1,7,100,20
2026-03-01,1,70,58,24
2026-03-01,1,100,278,15
2026-03-01,1,97,71,0
2026-03-01,1,57,92,10
2026-03-01,1,87,237,7
2026-03-01,1,67,42,13
2026-03-01,1,56,41,32
2026-03-01,2,7,110,9
2026-03-01,2,8,286,11
2026-03-01,2,19,117,38
2026-03-01,2,11,34,12
2026-03-01,2,100,65,4
2026-03-01,2,36,281,40
2026-03-01,2,78,123,26
2026-03-01,2,68,199,37
2026-03-01,2,120,134,39
2026-03-01,2,5,264,15
2026-03-01,2,96,183,37
2026-03-01,2,102,262,0
2026-03-01,2,70,268,17
2026-03-01,2,33,199,38
2026-03-01,2,58,264,31
2026-03-01,2,91,105,8
2026-03-01,2,41,295,29
2026-03-01,2,43,161,32
2026-03-01,2,47,139,21
2026-03-01,2,59,218,9
2026-03-01,2,105,242,6
2026-03-01,2,64,97,29
2026-03-01,2,32,27,20
2026-03-01,2,38,73,16
2026-03-01,2,116,153,25
2026-03-01,3,113,207,21
2026-03-01,3,80,257,34
2026-03-01,3,69,289,37
2026-03-01,3,36,283,31
2026-03-01,3,45,90,17
2026-03-01,3,74,137,19
2026-03-01,3,71,199,15
2026-03-01,3,119,42,9
2026-03-01,3,96,271,17
2026-03-01,3,4,71,2
2026-03-01,3,79,296,11
2026-03-01,3,8,234,19
2026-03-01,3,49,299,15
2026-03-01,3,52,290,2
2026-03-01,3,111,264,5
2026-03-01,3,75,40,9
2026-03-01,3,39,70,2
2026-03-01,3,61,93,4
2026-03-01,3,118,174,6
2026-03-01,3,26,70,32
2026-03-01,3,7,181,5
2026-03-01,3,55,107,24
2026-03-01,3,19,260,17
2026-03-01,3,56,16,10
2026-03-01,3,38,148,6
2026-03-01,4,95,13,7
2026-03-01,4,50,123,18
2026-03-01,4,88,237,32
2026-03-01,4,43,146,15
2026-03-01,4,22,82,27
2026-03-01,4,30,239,16
2026-03-01,4,64,272,19
2026-03-01,4,2,216,17
2026-03-01,4,1,112,4
2026-03-01,4,103,31,13
2026-03-01,4,70,71,13
2026-03-01,4,59,118,34
2026-03-01,4,65,181,16
2026-03-01,4,62,124,28
2026-03-01,4,48,222,30
2026-03-01,4,10,120,3
2026-03-01,4,80,182,35
2026-03-01,4,7,175,34
2026-03-01,4,101,89,4
2026-03-01,4,6,216,17
2026-03-01,4,27,174,38
2026-03-01,4,23,214,34
2026-03-01,4,21,76,8
2026-03-01,4,96,138,13
2026-03-01,4,57,47,8
2026-03-01,5,91,239,1
2026-03-01,5,88,211,28
2026-03-01,5,117,29,14
2026-03-01,5,11,255,39
2026-03-01,5,20,95,19
2026-03-01,5,46,129,21
2026-03-01,5,47,153,30
2026-03-01,5,66,166,38
2026-03-01,5,113,224,4
2026-03-01,5,80,52,14
2026-03-01,5,68,56,23
2026-03-01,5,26,212,33
2026-03-01,5,99,249,13
2026-03-01,5,111,59,2
2026-03-01,5,22,66,19
2026-03-01,5,92,80,24
2026-03-01,5,27,151,20
2026-03-01,5,3,219,14
2026-03-01,5,63,292,17
2026-03-01,5,71,218,33
2026-03-01,5,16,146,23
2026-03-01,5,35,262,13
2026-03-01,5,15,50,0
2026-03-01,5,17,293,0
2026-03-01,5,43,98,22
2026-03-01,6,73,56,0
2026-03-01,6,90,88,15
2026-03-01,6,45,281,28
2026-03-01,6,66,83,33
2026-03-01,6,95,280,1
2026-03-01,6,62,250,15
2026-03-01,6,18,222,26
2026-03-01,6,49,157,36
2026-03-01,6,25,252,2
2026-03-01,6,91,193,39
2026-03-01,6,24,160,37
2026-03-01,6,92,1,0
2026-03-01,6,107,288,25
2026-03-01,6,115,136,14
2026-03-01,6,118,122,22
2026-03-01,6,5,211,9
2026-03-01,6,110,96,37
2026-03-01,6,64,170,1
2026-03-01,6,83,88,4
2026-03-01,6,10,39,7
2026-03-01,6,79,260,30
2026-03-01,6,20,2,2
2026-03-01,6,50,22,0
2026-03-01,6,40,20,17
2026-03-01,6,104,71,11
2026-03-01,7,17,228,7
2026-03-01,7,8,7,1
2026-03-01,7,46,146,30
2026-03-01,7,31,274,11
2026-03-01,7,120,134,29
2026-03-01,7,100,180,36
2026-03-01,7,22,51,7
2026-03-01,7,6,249,12
2026-03-01,7,71,290,2
2026-03-01,7,77,200,26
2026-03-01,7,117,165,3
2026-03-01,7,75,206,32
2026-03-01,7,95,271,40
2026-03-01,7,118,257,23
2026-03-01,7,50,236,27
2026-03-01,7,103,19,5
2026-03-01,7,7,238,12
2026-03-01,7,69,62,27
2026-03-01,7,109,10,3
2026-03-01,7,105,178,3
2026-03-01,7,4,78,19
2026-03-01,7,38,174,0
2026-03-01,7,56,201,12
2026-03-01,7,106,64,29
2026-03-01,7,10,31,22
2026-03-01,8,20,130,26
2026-03-01,8,113,61,17
2026-03-01,8,36,84,32
2026-03-01,8,12,156,0
2026-03-01,8,87,8,0
2026-03-01,8,56,6,6
2026-03-01,8,79,56,13
2026-03-01,8,109,227,16
2026-03-01,8,33,97,28
2026-03-01,8,104,261,17
2026-03-01,8,103,250,6
2026-03-01,8,83,8,7
2026-03-01,8,100,123,32
2026-03-01,8,41,91,12
2026-03-01,8,57,92,9
2026-03-01,8,39,166,34
2026-03-01,8,49,114,14
2026-03-01,8,70,246,27
2026-03-01,8,55,84,9
2026-03-01,8,111,107,15
2026-03-01,8,61,137,21
2026-03-01,8,51,22,3
2026-03-01,8,119,175,17
2026-03-01,8,116,60,30
2026-03-01,8,95,252,25
2026-03-01,9,48,122,39
2026-03-01,9,61,110,40
2026-03-01,9,70,105,19
2026-03-01,9,55,260,36
2026-03-01,9,109,43,18
2026-03-01,9,57,28,4
2026-03-01,9,11,202,37
2026-03-01,9,6,199,14
2026-03-01,9,93,44,20
2026-03-01,9,85,177,40
2026-03-01,9,7,179,33
2026-03-01,9,5,24,20
2026-03-01,9,3,9,8
2026-03-01,9,45,246,23
2026-03-01,9,78,255,21
2026-03-01,9,12,235,21
2026-03-01,9,16,50,13
2026-03-01,9,69,56,32
2026-03-01,9,49,114,35
2026-03-01,9,21,69,12
2026-03-01,9,84,251,3
2026-03-01,9,97,275,17
2026-03-01,9,35,140,16
2026-03-01,9,65,198,34
2026-03-01,9,79,163,1
2026-03-01,10,14,33,30
2026-03-01,10,88,229,15
2026-03-01,10,26,117,31
2026-03-01,10,82,19,2
2026-03-01,10,71,24,13
2026-03-01,10,12,185,12
2026-03-01,10,32,205,2
2026-03-01,10,66,177,18
2026-03-01,10,47,289,31
2026-03-01,10,95,42,11
2026-03-01,10,90,242,36
2026-03-01,10,39,119,5
2026-03-01,10,120,19,17
2026-03-01,10,72,79,24
2026-03-01,10,40,84,30
2026-03-01,10,23,239,20
2026-03-01,10,80,214,38
2026-03-01,10,29,0,0
2026-03-01,10,21,11,4
2026-03-01,10,52,59,32
2026-03-01,10,99,222,39
2026-03-01,10,36,198,0
2026-03-01,10,42,184,24
2026-03-01,10,60,206,6
2026-03-01,10,6,43,35
2026-03-01,11,24,101,7
2026-03-01,11,72,134,37
2026-03-01,11,75,68,32
2026-03-01,11,17,208,37
2026-03-01,11,115,48,33
2026-03-01,11,12,206,7
2026-03-01,11,94,243,20
2026-03-01,11,3,202,34
2026-03-01,11,63,221,13
2026-03-01,11,41,128,20
2026-03-01,11,66,140,37
2026-03-01,11,57,195,17
2026-03-01,11,39,86,11
2026-03-01,11,29,14,6
2026-03-01,11,47,290,36
2026-03-01,11,73,78,21
2026-03-01,11,31,175,33
2026-03-01,11,113,123,3
2026-03-01,11,76,5,1
2026-03-01,11,65,179,34
2026-03-01,11,42,30,21
2026-03-01,11,107,282,29
2026-03-01,11,26,188,25
2026-03-01,11,92,125,16
2026-03-01,11,49,148,39
2026-03-01,12,13,147,3
2026-03-01,12,96,254,37
2026-03-01,12,114,96,8
2026-03-01,12,115,256,5
2026-03-01,12,6,285,5
2026-03-01,12,66,197,30
2026-03-01,12,68,44,31
2026-03-01,12,45,231,6
2026-03-01,12,112,61,0
2026-03-01,12,30,115,18
2026-03-01,12,38,22,5
2026-03-01,12,73,27,15
2026-03-01,12,71,112,27
2026-03-01,12,31,33,31
2026-03-01,12,11,159,20
2026-03-01,12,79,232,16
2026-03-01,12,101,54,30
2026-03-01,12,24,33,32
2026-03-01,12,58,139,40
2026-03-01,12,119,270,0
2026-03-01,12,21,9,0
2026-03-01,12,59,14,12
2026-03-01,12,102,7,1
2026-03-01,12,117,116,15
2026-03-01,12,27,30,26
2026-03-01,13,112,285,4
2026-03-01,13,91,297,9
2026-03-01,13,83,238,31
2026-03-01,13,22,75,17
2026-03-01,13,96,147,15
2026-03-01,13,16,229,26
2026-03-01,13,36,147,20
2026-03-01,13,110,193,4
2026-03-01,13,72,265,19
2026-03-01,13,77,218,35
2026-03-01,13,3,293,6
2026-03-01,13,33,191,40
2026-03-01,13,2,279,12
2026-03-01,13,11,105,25
2026-03-01,13,12,168,39
2026-03-01,13,97,226,19
2026-03-01,13,32,249,2
2026-03-01,13,103,53,18
2026-03-01,13,84,263,29
2026-03-01,13,75,60,38
2026-03-01,13,21,94,38
2026-03-01,13,14,7,3
2026-03-01,13,46,114,33
2026-03-01,13,87,67,24
2026-03-01,13,118,177,27
2026-03-01,14,16,234,28
2026-03-01,14,74,13,10
2026-03-01,14,62,257,40
2026-03-01,14,70,217,24
2026-03-01,14,83,181,29
2026-03-01,14,107,151,34
2026-03-01,14,104,217,23
2026-03-01,14,76,230,28
2026-03-01,14,49,163,38
2026-03-01,14,71,237,31
2026-03-01,14,10,222,30
2026-03-01,14,18,109,40
2026-03-01,14,112,259,1
2026-03-01,14,52,20,14
2026-03-01,14,54,162,2
2026-03-01,14,91,210,33
2026-03-01,14,80,68,12
2026-03-01,14,113,127,30
2026-03-01,14,120,120,14
2026-03-01,14,50,289,15
2026-03-01,14,97,142,29
2026-03-01,14,75,144,5
2026-03-01,14,119,89,27
2026-03-01,14,21,255,35
2026-03-01,14,95,256,25
2026-03-01,15,109,1,1
2026-03-01,15,44,263,28
2026-03-01,15,59,286,37
2026-03-01,15,7,85,40
2026-03-01,15,118,260,33
2026-03-01,15,32,7,2
2026-03-01,15,84,80,37
2026-03-01,15,120,177,21
2026-03-01,15,71,255,25
2026-03-01,15,48,111,3
2026-03-01,15,34,262,33
2026-03-01,15,52,275,13
2026-03-01,15,1,255,2
2026-03-01,15,100,224,38
2026-03-01,15,107,298,4
2026-03-01,15,101,5,3
2026-03-01,15,47,65,12
2026-03-01,15,20,42,22
2026-03-01,15,11,144,14
2026-03-01,15,60,156,18
2026-03-01,15,27,40,36
2026-03-01,15,18,251,19
2026-03-01,15,9,232,0
2026-03-01,15,115,279,18
2026-03-01,15,28,277,25
2026-03-01,16,64,213,9
2026-03-01,16,16,200,29
2026-03-01,16,15,91,17
2026-03-01,16,94,5,4
2026-03-01,16,58,194,10
2026-03-01,16,101,286,31
2026-03-01,16,103,29,2
2026-03-01,16,21,126,9
2026-03-01,16,38,51,23
2026-03-01,16,80,203,27
2026-03-01,16,69,229,3
2026-03-01,16,82,32,4
2026-03-01,16,41,261,29
2026-03-01,16,76,60,29
2026-03-01,16,49,56,0
2026-03-01,16,31,137,21
2026-03-01,16,33,293,38
2026-03-01,16,26,81,2
2026-03-01,16,56,243,5
2026-03-01,16,48,264,38
2026-03-01,16,96,281,1
2026-03-01,16,7,76,11
2026-03-01,16,111,40,15
2026-03-01,16,104,53,35
2026-03-01,16,14,298,25
2026-03-01,17,5,126,13
2026-03-01,17,41,174,23
2026-03-01,17,120,300,4
2026-03-01,17,25,212,19
2026-03-01,17,40,44,22
2026-03-01,17,50,210,25
2026-03-01,17,14,99,1
2026-03-01,17,83,100,24
2026-03-01,17,12,102,14
2026-03-01,17,62,262,26
2026-03-01,17,31,157,32
2026-03-01,17,38,204,21
2026-03-01,17,112,9,0
2026-03-01,17,63,228,18
2026-03-01,17,94,134,13
2026-03-01,17,33,166,11
2026-03-01,17,108,162,0
2026-03-01,17,36,32,5
2026-03-01,17,54,211,23
2026-03-01,17,45,118,25
2026-03-01,17,47,132,29
2026-03-01,17,39,10,6
2026-03-01,17,42,222,39
2026-03-01,17,11,218,40
2026-03-01,17,24,245,31
2026-03-01,18,66,292,1
2026-03-01,18,82,135,12
2026-03-01,18,13,179,4
2026-03-01,18,110,266,17
2026-03-01,18,113,20,12
2026-03-01,18,27,106,38
2026-03-01,18,34,78,38
2026-03-01,18,9,131,40
2026-03-01,18,40,206,23
2026-03-01,18,106,50,13
2026-03-01,18,44,74,29
2026-03-01,18,20,43,3
2026-03-01,18,36,17,9
2026-03-01,18,108,298,6
2026-03-01,18,72,88,27
2026-03-01,18,57,143,15
2026-03-01,18,107,264,16
2026-03-01,18,103,241,1
2026-03-01,18,76,287,6
2026-03-01,18,116,294,10
2026-03-01,18,91,8,5
2026-03-01,18,41,24,19
2026-03-01,18,28,48,24
2026-03-01,18,45,108,15
2026-03-01,18,4,290,9
2026-03-01,19,87,71,32
2026-03-01,19,32,108,0
2026-03-01,19,109,13,6
2026-03-01,19,107,88,15
2026-03-01,19,51,272,7
2026-03-01,19,17,262,13
2026-03-01,19,41,87,17
2026-03-01,19,76,186,7
2026-03-01,19,29,212,31
2026-03-01,19,18,292,5
2026-03-01,19,72,252,28
2026-03-01,19,56,204,7
2026-03-01,19,47,293,27
2026-03-01,19,64,4,3
2026-03-01,19,100,43,6
2026-03-01,19,105,241,9
2026-03-01,19,16,76,15
2026-03-01,19,15,116,20
2026-03-01,19,92,289,7
2026-03-01,19,79,127,13
2026-03-01,19,22,185,13
2026-03-01,19,94,42,23
2026-03-01,19,38,126,22
2026-03-01,19,75,221,10
2026-03-01,19,14,278,29
2026-03-01,20,96,272,39
2026-03-01,20,18,275,11
2026-03-01,20,95,39,34
2026-03-01,20,40,65,18
2026-03-01,20,46,146,24
2026-03-01,20,93,280,10
2026-03-01,20,111,49,25
2026-03-01,20,83,99,24
2026-03-01,20,3,66,38
2026-03-01,20,103,249,0
2026-03-01,20,35,108,33
2026-03-01,20,118,220,18
2026-03-01,20,92,224,14
2026-03-01,20,4,72,10
2026-03-01,20,75,111,8
2026-03-01,20,33,70,16
2026-03-01,20,14,81,27
2026-03-01,20,110,102,28
2026-03-01,20,59,284,13
2026-03-01,20,88,201,32
2026-03-01,20,65,40,10
2026-03-01,20,12,174,16
2026-03-01,20,56,53,18
2026-03-01,20,72,175,8
2026-03-01,20,22,266,31
2026-04-01,1,109,17,12
2026-04-01,1,71,164,11
2026-04-01,1,36,179,13
2026-04-01,1,63,90,37
2026-04-01,1,45,126,40
2026-04-01,1,80,65,17
2026-04-01,1,1,153,17
2026-04-01,1,118,275,14
2026-04-01,1,34,142,23
2026-04-01,1,61,60,36
2026-04-01,1,37,300,23
2026-04-01,1,93,163,0
2026-04-01,1,12,281,38
2026-04-01,1,58,230,30
2026-04-01,1,56,162,16
2026-04-01,1,40,252,8
2026-04-01,1,28,278,7
2026-04-01,1,35,164,28
2026-04-01,1,103,14,14
2026-04-01,1,10,219,27
2026-04-01,1,114,91,22
2026-04-01,1,116,0,0
2026-04-01,1,60,219,11
2026-04-01,1,77,95,1
2026-04-01,1,39,153,12
2026-04-01,2,87,165,27
2026-04-01,2,111,281,8
2026-04-01,2,59,26,17
2026-04-01,2,58,24,16
2026-04-01,2,16,89,1
2026-04-01,2,34,242,32
2026-04-01,2,80,2,2
2026-04-01,2,37,256,32
2026-04-01,2,72,93,10
2026-04-01,2,62,18,18
2026-04-01,2,22,66,22
2026-04-01,2,113,90,40
2026-04-01,2,68,58,0
2026-04-01,2,33,140,9
2026-04-01,2,76,100,40
2026-04-01,2,17,176,16
2026-04-01,2,56,251,36
2026-04-01,2,15,41,13
2026-04-01,2,45,25,23
2026-04-01,2,23,80,31
2026-04-01,2,108,297,8
2026-04-01,2,91,300,37
2026-04-01,2,90,5,1
2026-04-01,2,31,161,5
2026-04-01,2,1,11,0
2026-04-01,3,106,220,2
2026-04-01,3,90,118,11
2026-04-01,3,22,87,19
2026-04-01,3,118,25,17
2026-04-01,3,63,2,2
2026-04-01,3,78,239,30
2026-04-01,3,73,16,0
2026-04-01,3,107,119,30
2026-04-01,3,18,273,6
2026-04-01,3,47,251,6
2026-04-01,3,61,177,3
2026-04-01,3,75,194,34
2026-04-01,3,120,167,9
2026-04-01,3,109,150,24
2026-04-01,3,67,6,4
2026-04-01,3,69,261,35
2026-04-01,3,32,299,23
2026-04-01,3,43,294,10
2026-04-01,3,80,25,17
2026-04-01,3,92,167,7
2026-04-01,3,99,183,5
2026-04-01,3,88,95,8
2026-04-01,3,33,261,26
2026-04-01,3,28,196,2
2026-04-01,3,117,11,9
2026-04-01,4,76,176,39
2026-04-01,4,81,10,1
2026-04-01,4,95,74,20
2026-04-01,4,60,294,27
2026-04-01,4,92,259,17
2026-04-01,4,38,266,13
2026-04-01,4,75,137,14
2026-04-01,4,36,69,36
2026-04-01,4,15,226,34
2026-04-01,4,14,218,40
2026-04-01,4,104,251,4
2026-04-01,4,58,171,19
2026-04-01,4,112,94,36
2026-04-01,4,48,173,39
2026-04-01,4,120,165,31
2026-04-01,4,8,41,37
2026-04-01,4,31,154,28
2026-04-01,4,52,254,3
2026-04-01,4,115,22,14
2026-04-01,4,66,45,38
2026-04-01,4,96,42,3
2026-04-01,4,64,118,23
2026-04-01,4,32,96,14
2026-04-01,4,62,205,14
2026-04-01,4,17,178,39
2026-04-01,5,20,113,34
2026-04-01,5,15,238,3
2026-04-01,5,82,192,7
2026-04-01,5,62,32,21
2026-04-01,5,23,155,9
2026-04-01,5,26,59,7
2026-04-01,5,35,267,32
2026-04-01,5,2,173,39
2026-04-01,5,44,131,38
2026-04-01,5,101,58,39
2026-04-01,5,118,75,24
2026-04-01,5,12,166,37
2026-04-01,5,48,171,7
2026-04-01,5,42,243,13
2026-04-01,5,70,119,25
2026-04-01,5,96,199,27
2026-04-01,5,71,156,35
2026-04-01,5,84,61,17
2026-04-01,5,57,114,5
2026-04-01,5,55,111,28
2026-04-01,5,32,135,1
2026-04-01,5,119,0,0
2026-04-01,5,87,290,34
2026-04-01,5,85,29,28
2026-04-01,5,114,59,6
2026-04-01,6,1,256,7
2026-04-01,6,119,296,31
2026-04-01,6,54,256,21
2026-04-01,6,32,166,4
2026-04-01,6,73,230,38
2026-04-01,6,22,57,22
2026-04-01,6,24,145,15
2026-04-01,6,36,205,37
2026-04-01,6,112,285,2
2026-04-01,6,35,109,17
2026-04-01,6,31,187,38
2026-04-01,6,21,131,34
2026-04-01,6,50,104,1
2026-04-01,6,45,145,39
2026-04-01,6,103,139,3
2026-04-01,6,34,268,2
2026-04-01,6,74,35,2
2026-04-01,6,97,2,1
2026-04-01,6,41,300,20
2026-04-01,6,11,205,39
2026-04-01,6,88,276,5
2026-04-01,6,67,274,13
2026-04-01,6,79,96,12
2026-04-01,6,82,43,25
2026-04-01,6,87,240,37
2026-04-01,7,102,264,7
2026-04-01,7,22,30,12
2026-04-01,7,50,229,7
2026-04-01,7,107,29,18
2026-04-01,7,118,53,28
2026-04-01,7,37,192,23
2026-04-01,7,3,50,1
2026-04-01,7,120,166,38
2026-04-01,7,112,83,1
2026-04-01,7,93,276,24
2026-04-01,7,31,168,13
2026-04-01,7,94,255,18
2026-04-01,7,7,296,17
2026-04-01,7,59,181,22
2026-04-01,7,45,272,12
2026-04-01,7,1,96,5
2026-04-01,7,44,268,23
2026-04-01,7,74,222,24
2026-04-01,7,75,170,16
2026-04-01,7,103,289,15
2026-04-01,7,4,130,29
2026-04-01,7,85,261,6
2026-04-01,7,57,75,26
2026-04-01,7,36,264,35
2026-04-01,7,114,263,7
2026-04-01,8,1,237,27
2026-04-01,8,62,65,15
2026-04-01,8,82,88,20
2026-04-01,8,107,171,33
2026-04-01,8,118,278,7
2026-04-01,8,99,43,39
2026-04-01,8,73,59,10
2026-04-01,8,49,225,29
2026-04-01,8,94,214,6
2026-04-01,8,116,185,6
2026-04-01,8,88,279,1
2026-04-01,8,31,230,32
2026-04-01,8,23,136,19
2026-04-01,8,8,64,16
2026-04-01,8,11,199,29
2026-04-01,8,78,222,1
2026-04-01,8,61,31,16
2026-04-01,8,6,71,22
2026-04-01,8,111,227,26
2026-04-01,8,28,161,31
2026-04-01,8,3,47,11
2026-04-01,8,64,173,16
2026-04-01,8,102,152,22
2026-04-01,8,69,279,19
2026-04-01,8,16,225,36
2026-04-01,9,88,216,10
2026-04-01,9,107,191,9
2026-04-01,9,46,56,26
2026-04-01,9,12,178,15
2026-04-01,9,78,282,39
2026-04-01,9,51,233,13
2026-04-01,9,9,298,3
2026-04-01,9,33,234,25
2026-04-01,9,75,199,25
2026-04-01,9,80,248,22
