session_id,customer_id,session_start_ts,session_end_ts,channel,landing_page,device,utm_source,utm_campaign
sess_005051,,2026-03-13T12:32:27,2026-03-13T12:58:50,web,/product,mobile,google,brand_search
sess_005052,,2024-11-14T20:46:26,2024-11-14T20:56:30,web,/cart,tablet,bing,summer_clearance
sess_005053,,2024-10-22T22:49:06,2024-10-22T23:19:31,web,/category,tablet,bing,brand_search
sess_005054,,2024-10-12T08:37:14,2024-10-12T08:55:07,web,/product,desktop,google,summer_clearance
sess_005055,,2024-07-11T14:20:56,2024-07-11T14:49:05,web,/cart,desktop,google,spring_sale
sess_005056,651,2025-08-31T10:28:02,2025-08-31T11:02:22,mobile_app,/promo,tablet,google,spring_sale
sess_005057,,2026-03-07T18:00:35,2026-03-07T18:32:37,web,/product,desktop,email,holiday_2025
sess_005058,,2025-08-19T19:03:56,2025-08-19T19:30:09,mobile_app,/cart,mobile,google,holiday_2025
sess_005059,188,2026-06-01T10:50:41,2026-06-01T11:06:14,mobile_app,/home,desktop,google,holiday_2024
sess_005060,455,2026-03-08T16:43:13,2026-03-08T16:59:58,mobile_app,/category,desktop,google,holiday_2024
sess_005061,738,2024-03-15T20:55:52,2024-03-15T21:35:02,web,/home,mobile,google,spring_sale
sess_005062,,2026-01-29T19:30:46,2026-01-29T19:51:44,web,/promo,tablet,meta,back_to_school
sess_005063,,2024-03-27T22:27:18,2024-03-27T22:39:36,web,/product,mobile,email,summer_clearance
sess_005064,,2024-04-27T17:18:08,2024-04-27T17:46:31,web,/home,tablet,google,always_on
sess_005065,364,2024-07-02T17:37:23,2024-07-02T18:09:28,web,/home,tablet,google,holiday_2024
sess_005066,,2025-04-08T16:01:52,2025-04-08T16:32:13,mobile_app,/cart,tablet,bing,summer_clearance
sess_005067,,2024-08-17T20:53:49,2024-08-17T21:31:05,web,/cart,tablet,bing,holiday_2024
sess_005068,786,2025-07-09T12:50:03,2025-07-09T12:57:59,mobile_app,/category,tablet,bing,holiday_2024
sess_005069,,2024-11-13T16:22:24,2024-11-13T16:28:12,mobile_app,/category,mobile,google,holiday_2025
sess_005070,402,2025-03-28T11:18:58,2025-03-28T11:38:32,web,/home,tablet,organic,holiday_2025
sess_005071,,2024-05-15T20:04:05,2024-05-15T20:14:41,mobile_app,/promo,tablet,google,always_on
sess_005072,151,2025-12-18T09:08:54,2025-12-18T09:36:51,mobile_app,/category,desktop,bing,back_to_school
sess_005073,,2025-07-19T12:01:22,2025-07-19T12:09:50,web,/promo,desktop,organic,holiday_2024
sess_005074,153,2025-01-18T08:24:17,2025-01-18T09:01:34,web,/cart,tablet,meta,spring_sale
sess_005075,,2025-12-08T11:23:31,2025-12-08T11:59:09,web,/promo,desktop,google,holiday_2025
sess_005076,393,2024-10-20T09:04:05,2024-10-20T09:32:29,web,/promo,mobile,bing,holiday_2025
sess_005077,,2026-05-21T13:50:52,2026-05-21T13:56:24,web,/product,desktop,google,spring_sale
sess_005078,463,2025-12-22T17:10:45,2025-12-22T17:22:00,web,/promo,mobile,meta,summer_clearance
sess_005079,236,2026-05-16T22:49:18,2026-05-16T23:13:42,web,/home,mobile,meta,spring_sale
sess_005080,,2024-08-13T20:07:45,2024-08-13T20:47:01,web,/cart,mobile,organic,always_on
sess_005081,792,2024-10-05T12:12:14,2024-10-05T12:34:52,mobile_app,/category,mobile,meta,holiday_2024
sess_005082,722,2026-01-27T08:51:50,2026-01-27T09:29:43,mobile_app,/home,mobile,google,holiday_2024
sess_005083,336,2026-04-10T11:58:30,2026-04-10T12:03:33,mobile_app,/promo,tablet,email,spring_sale
sess_005084,552,2024-04-10T08:45:16,2024-04-10T09:17:39,mobile_app,/category,desktop,email,summer_clearance
sess_005085,,2024-11-04T19:26:50,2024-11-04T19:59:23,mobile_app,/promo,tablet,google,summer_clearance
sess_005086,,2026-04-03T13:40:16,2026-04-03T13:55:26,web,/category,mobile,google,spring_sale
sess_005087,,2024-12-21T08:57:29,2024-12-21T09:20:14,mobile_app,/cart,mobile,email,brand_search
sess_005088,,2024-03-12T21:44:11,2024-03-12T21:47:40,mobile_app,/promo,desktop,google,summer_clearance
sess_005089,697,2024-05-26T22:36:32,2024-05-26T22:46:38,mobile_app,/home,tablet,organic,back_to_school
sess_005090,,2026-05-31T22:40:10,2026-05-31T23:03:11,mobile_app,/category,tablet,google,summer_clearance
sess_005091,175,2025-03-17T10:09:28,2025-03-17T10:38:44,mobile_app,/promo,desktop,organic,back_to_school
sess_005092,,2024-09-20T09:58:13,2024-09-20T10:11:21,mobile_app,/cart,desktop,google,brand_search
sess_005093,,2025-06-25T11:43:26,2025-06-25T11:57:45,web,/product,desktop,meta,summer_clearance
sess_005094,,2024-03-09T12:17:47,2024-03-09T12:24:31,mobile_app,/cart,mobile,meta,summer_clearance
sess_005095,666,2025-09-01T13:11:16,2025-09-01T13:39:08,mobile_app,/category,tablet,google,spring_sale
sess_005096,,2026-02-23T14:01:13,2026-02-23T14:35:49,web,/cart,desktop,bing,holiday_2024
sess_005097,,2025-10-18T18:56:20,2025-10-18T19:03:26,web,/category,desktop,meta,back_to_school
sess_005098,,2024-09-28T17:30:40,2024-09-28T17:56:21,mobile_app,/promo,desktop,bing,spring_sale
sess_005099,,2026-02-05T16:34:02,2026-02-05T17:13:04,web,/home,mobile,bing,summer_clearance
sess_005100,14,2025-05-20T11:46:49,2025-05-20T12:11:56,web,/home,desktop,google,holiday_2024
sess_005101,,2024-08-19T11:50:42,2024-08-19T11:54:20,web,/promo,tablet,google,holiday_2025
sess_005102,,2026-01-28T22:45:35,2026-01-28T23:21:58,web,/promo,tablet,organic,brand_search
sess_005103,,2026-05-01T10:02:02,2026-05-01T10:26:48,mobile_app,/cart,tablet,google,holiday_2025
sess_005104,652,2025-03-24T21:44:43,2025-03-24T22:10:09,mobile_app,/cart,desktop,meta,spring_sale
sess_005105,186,2024-08-08T10:09:06,2024-08-08T10:39:07,web,/promo,desktop,meta,summer_clearance
sess_005106,,2024-04-07T15:15:46,2024-04-07T15:17:15,mobile_app,/home,desktop,google,brand_search
sess_005107,,2026-06-01T22:27:08,2026-06-01T22:50:19,mobile_app,/product,desktop,meta,holiday_2024
sess_005108,,2024-12-05T21:09:47,2024-12-05T21:13:59,web,/category,mobile,email,spring_sale
sess_005109,737,2024-08-16T11:52:02,2024-08-16T12:23:29,mobile_app,/home,desktop,email,holiday_2024
sess_005110,107,2024-06-24T19:15:13,2024-06-24T19:54:12,mobile_app,/promo,tablet,organic,holiday_2025
sess_005111,,2024-01-20T19:04:16,2024-01-20T19:18:29,web,/category,desktop,bing,brand_search
sess_005112,,2025-07-03T16:07:38,2025-07-03T16:45:47,mobile_app,/product,tablet,google,back_to_school
sess_005113,,2025-06-20T10:27:09,2025-06-20T10:46:37,mobile_app,/category,tablet,organic,holiday_2025
sess_005114,,2025-12-27T19:28:30,2025-12-27T19:35:27,mobile_app,/home,desktop,bing,brand_search
sess_005115,,2024-02-16T22:57:07,2024-02-16T23:33:10,web,/product,mobile,meta,always_on
sess_005116,,2026-01-10T19:09:05,2026-01-10T19:32:01,web,/promo,desktop,organic,holiday_2025
sess_005117,415,2024-08-28T21:22:08,2024-08-28T21:56:27,web,/cart,desktop,organic,summer_clearance
sess_005118,774,2025-08-09T21:29:58,2025-08-09T21:56:03,mobile_app,/cart,desktop,google,spring_sale
sess_005119,523,2024-07-06T22:20:25,2024-07-06T22:31:20,mobile_app,/promo,desktop,email,holiday_2025
sess_005120,423,2024-07-26T13:49:30,2024-07-26T14:01:04,web,/cart,desktop,google,holiday_2025
sess_005121,,2024-06-03T13:07:58,2024-06-03T13:19:06,web,/promo,mobile,google,brand_search
sess_005122,,2025-03-11T19:12:41,2025-03-11T19:28:32,web,/promo,mobile,meta,holiday_2024
sess_005123,,2025-04-01T11:15:41,2025-04-01T11:42:17,web,/product,desktop,organic,back_to_school
sess_005124,,2025-11-03T20:09:34,2025-11-03T20:39:06,web,/cart,mobile,meta,always_on
sess_005125,792,2024-12-11T22:13:09,2024-12-11T22:37:06,mobile_app,/category,tablet,google,back_to_school
sess_005126,341,2024-01-21T21:28:37,2024-01-21T21:42:01,web,/promo,tablet,email,holiday_2025
sess_005127,,2025-07-08T22:44:23,2025-07-08T23:06:59,mobile_app,/promo,desktop,organic,spring_sale
sess_005128,397,2025-02-09T19:58:13,2025-02-09T20:15:23,mobile_app,/promo,desktop,google,back_to_school
sess_005129,632,2024-05-18T16:50:20,2024-05-18T17:12:09,mobile_app,/category,tablet,google,brand_search
sess_005130,183,2024-05-02T19:54:25,2024-05-02T20:04:53,web,/home,tablet,email,always_on
sess_005131,,2024-02-04T22:45:56,2024-02-04T23:02:00,mobile_app,/home,mobile,bing,brand_search
sess_005132,769,2024-06-24T09:39:10,2024-06-24T09:55:23,mobile_app,/product,mobile,meta,holiday_2024
sess_005133,343,2024-02-29T12:44:23,2024-02-29T13:22:29,web,/category,tablet,google,always_on
sess_005134,,2026-01-14T20:59:14,2026-01-14T21:24:30,mobile_app,/cart,tablet,google,back_to_school
sess_005135,2,2025-12-09T20:17:07,2025-12-09T20:42:01,mobile_app,/product,desktop,bing,summer_clearance
sess_005136,663,2024-11-08T13:14:02,2024-11-08T13:34:43,web,/category,tablet,bing,back_to_school
sess_005137,151,2025-03-22T14:45:23,2025-03-22T15:16:54,mobile_app,/category,mobile,bing,holiday_2024
sess_005138,,2024-06-23T14:50:22,2024-06-23T15:27:25,mobile_app,/category,tablet,bing,back_to_school
sess_005139,,2025-02-06T18:02:32,2025-02-06T18:09:01,mobile_app,/cart,tablet,bing,holiday_2025
sess_005140,599,2024-02-20T08:19:22,2024-02-20T08:53:58,web,/product,desktop,email,holiday_2025
sess_005141,,2025-02-08T21:04:28,2025-02-08T21:32:51,mobile_app,/category,desktop,email,spring_sale
sess_005142,,2025-04-26T14:20:35,2025-04-26T14:29:58,mobile_app,/promo,tablet,email,holiday_2024
sess_005143,350,2025-04-24T20:46:17,2025-04-24T21:25:21,mobile_app,/promo,mobile,google,holiday_2024
sess_005144,,2025-04-20T18:32:50,2025-04-20T18:37:46,mobile_app,/product,tablet,email,back_to_school
sess_005145,,2025-10-20T13:51:37,2025-10-20T14:02:14,mobile_app,/promo,tablet,organic,brand_search
sess_005146,,2025-11-11T09:57:02,2025-11-11T10:27:04,mobile_app,/category,mobile,google,summer_clearance
sess_005147,565,2025-02-17T14:30:54,2025-02-17T14:38:18,web,/home,tablet,meta,brand_search
sess_005148,524,2025-08-09T09:01:51,2025-08-09T09:37:50,web,/product,desktop,meta,holiday_2025
sess_005149,,2024-10-15T14:43:48,2024-10-15T15:09:38,web,/product,mobile,meta,summer_clearance
sess_005150,708,2025-09-16T13:11:43,2025-09-16T13:26:12,mobile_app,/category,desktop,google,spring_sale
sess_005151,189,2026-04-02T11:11:31,2026-04-02T11:12:35,mobile_app,/product,mobile,meta,summer_clearance
sess_005152,,2024-06-18T11:02:34,2024-06-18T11:38:00,web,/product,tablet,bing,holiday_2025
sess_005153,,2024-06-13T13:03:30,2024-06-13T13:10:03,web,/promo,mobile,email,always_on
sess_005154,370,2025-04-18T13:08:55,2025-04-18T13:24:01,mobile_app,/promo,mobile,google,holiday_2025
sess_005155,472,2024-08-01T09:19:38,2024-08-01T09:25:53,web,/cart,mobile,google,always_on
sess_005156,,2025-04-24T19:17:02,2025-04-24T19:32:20,web,/category,mobile,google,spring_sale
sess_005157,,2024-03-17T09:37:28,2024-03-17T09:39:56,mobile_app,/category,desktop,meta,back_to_school
sess_005158,212,2024-02-16T14:47:52,2024-02-16T15:02:19,mobile_app,/home,mobile,meta,back_to_school
sess_005159,,2025-04-30T21:02:49,2025-04-30T21:33:12,mobile_app,/home,desktop,google,spring_sale
sess_005160,,2024-02-14T19:21:07,2024-02-14T19:29:08,web,/cart,tablet,meta,holiday_2024
sess_005161,147,2026-02-23T09:12:32,2026-02-23T09:40:34,web,/promo,tablet,organic,brand_search
sess_005162,441,2026-06-01T11:43:42,2026-06-01T12:08:28,mobile_app,/product,tablet,organic,spring_sale
sess_005163,,2026-03-19T21:08:57,2026-03-19T21:43:56,mobile_app,/product,desktop,google,holiday_2024
sess_005164,705,2024-09-11T13:54:53,2024-09-11T14:10:33,mobile_app,/cart,tablet,meta,summer_clearance
sess_005165,450,2025-07-27T12:04:04,2025-07-27T12:06:00,web,/product,desktop,email,back_to_school
sess_005166,501,2026-03-11T14:49:18,2026-03-11T14:54:55,web,/category,tablet,google,holiday_2025
sess_005167,371,2025-02-04T11:56:03,2025-02-04T12:30:44,web,/product,tablet,google,holiday_2025
sess_005168,,2025-06-18T10:50:33,2025-06-18T10:58:54,web,/cart,tablet,google,always_on
sess_005169,,2025-06-28T10:58:42,2025-06-28T11:13:31,web,/promo,mobile,organic,spring_sale
sess_005170,490,2025-08-12T22:17:24,2025-08-12T22:17:52,mobile_app,/home,tablet,bing,brand_search
sess_005171,,2024-04-18T13:45:29,2024-04-18T14:18:56,mobile_app,/home,desktop,email,spring_sale
sess_005172,,2024-11-30T08:31:33,2024-11-30T08:46:48,mobile_app,/promo,desktop,google,always_on
sess_005173,494,2024-07-21T17:58:27,2024-07-21T18:26:44,web,/promo,desktop,meta,summer_clearance
sess_005174,560,2026-02-10T09:46:56,2026-02-10T10:20:02,web,/promo,tablet,email,always_on
sess_005175,57,2025-06-19T16:08:41,2025-06-19T16:23:33,web,/product,desktop,google,summer_clearance
sess_005176,,2025-06-08T17:10:57,2025-06-08T17:31:22,web,/product,mobile,google,holiday_2024
sess_005177,,2024-09-16T15:59:25,2024-09-16T16:09:22,web,/promo,mobile,organic,spring_sale
sess_005178,552,2026-02-04T18:31:53,2026-02-04T18:35:27,mobile_app,/category,mobile,google,spring_sale
sess_005179,,2025-01-26T09:31:16,2025-01-26T09:39:43,web,/cart,desktop,bing,spring_sale
sess_005180,,2025-06-24T21:48:30,2025-06-24T22:23:33,web,/category,mobile,google,always_on
sess_005181,,2026-03-05T21:37:30,2026-03-05T21:45:17,web,/product,mobile,google,back_to_school
sess_005182,277,2025-06-30T08:00:54,2025-06-30T08:11:20,mobile_app,/cart,desktop,meta,spring_sale
sess_005183,26,2025-07-06T16:26:03,2025-07-06T16:31:39,mobile_app,/category,desktop,google,holiday_2025
sess_005184,,2026-02-28T21:49:38,2026-02-28T22:20:26,mobile_app,/category,tablet,bing,spring_sale
sess_005185,768,2025-10-03T22:43:39,2025-10-03T23:18:55,web,/product,tablet,google,brand_search
sess_005186,563,2025-10-21T08:58:51,2025-10-21T09:05:27,mobile_app,/home,desktop,bing,holiday_2025
sess_005187,,2024-04-27T10:40:26,2024-04-27T11:10:43,web,/promo,desktop,email,always_on
sess_005188,101,2025-12-06T11:42:05,2025-12-06T11:43:27,web,/promo,tablet,email,always_on
sess_005189,,2025-10-27T09:00:54,2025-10-27T09:17:45,mobile_app,/product,desktop,google,summer_clearance
sess_005190,,2024-03-05T13:58:42,2024-03-05T14:32:57,mobile_app,/category,desktop,google,spring_sale
sess_005191,143,2025-10-10T17:11:35,2025-10-10T17:45:21,web,/category,desktop,organic,spring_sale
sess_005192,648,2024-08-12T22:05:24,2024-08-12T22:18:58,mobile_app,/home,tablet,meta,summer_clearance
sess_005193,,2024-02-11T19:57:44,2024-02-11T20:14:48,mobile_app,/product,tablet,bing,brand_search
sess_005194,,2025-07-19T13:27:37,2025-07-19T13:41:12,web,/cart,tablet,email,back_to_school
sess_005195,123,2025-07-02T14:42:06,2025-07-02T15:18:52,web,/promo,desktop,google,holiday_2025
sess_005196,42,2026-05-25T19:32:08,2026-05-25T20:01:39,web,/product,tablet,email,back_to_school
sess_005197,,2025-11-30T08:59:55,2025-11-30T09:07:38,mobile_app,/home,mobile,meta,spring_sale
sess_005198,703,2024-07-28T11:15:36,2024-07-28T11:46:43,web,/product,tablet,email,holiday_2025
sess_005199,,2025-02-22T09:51:58,2025-02-22T10:15:23,mobile_app,/category,tablet,google,summer_clearance
sess_005200,348,2024-07-28T12:04:21,2024-07-28T12:37:51,web,/home,mobile,organic,brand_search
sess_005201,,2025-12-05T21:41:44,2025-12-05T22:00:23,mobile_app,/promo,tablet,email,summer_clearance
sess_005202,715,2024-02-09T21:54:57,2024-02-09T22:25:59,web,/category,desktop,google,spring_sale
sess_005203,778,2024-06-20T15:23:40,2024-06-20T15:26:36,web,/product,mobile,email,holiday_2024
sess_005204,496,2025-10-18T18:55:42,2025-10-18T19:09:58,web,/category,mobile,meta,always_on
sess_005205,,2024-02-13T18:05:53,2024-02-13T18:28:23,web,/home,tablet,google,summer_clearance
sess_005206,,2026-02-16T15:27:41,2026-02-16T15:34:47,web,/cart,mobile,meta,always_on
sess_005207,5,2026-04-15T20:52:08,2026-04-15T20:54:09,mobile_app,/product,tablet,google,always_on
sess_005208,,2025-05-08T22:06:24,2025-05-08T22:38:26,mobile_app,/promo,desktop,google,brand_search
sess_005209,276,2025-01-30T08:36:20,2025-01-30T08:50:56,web,/category,desktop,meta,holiday_2024
sess_005210,,2025-09-06T12:26:28,2025-09-06T12:41:20,mobile_app,/cart,desktop,organic,holiday_2025
sess_005211,,2025-07-05T20:58:34,2025-07-05T21:19:49,mobile_app,/home,desktop,google,always_on
sess_005212,125,2025-08-11T10:50:26,2025-08-11T11:00:58,web,/cart,tablet,organic,holiday_2025
sess_005213,661,2025-12-31T13:11:24,2025-12-31T13:30:51,mobile_app,/product,mobile,organic,summer_clearance
sess_005214,,2025-12-20T13:08:16,2025-12-20T13:13:34,mobile_app,/cart,desktop,email,holiday_2024
sess_005215,496,2024-07-07T20:15:36,2024-07-07T20:40:26,mobile_app,/product,tablet,google,brand_search
sess_005216,,2025-06-28T12:33:56,2025-06-28T12:39:32,mobile_app,/cart,tablet,google,summer_clearance
sess_005217,455,2024-09-13T12:55:07,2024-09-13T13:24:10,web,/cart,mobile,google,holiday_2025
sess_005218,,2025-01-07T22:10:31,2025-01-07T22:43:59,web,/category,desktop,organic,summer_clearance
sess_005219,,2024-03-10T11:58:14,2024-03-10T12:06:11,web,/cart,desktop,organic,always_on
sess_005220,317,2024-08-25T20:24:05,2024-08-25T20:29:42,web,/home,mobile,email,spring_sale
sess_005221,548,2026-01-05T15:51:13,2026-01-05T16:04:33,web,/category,mobile,google,spring_sale
sess_005222,,2024-04-13T09:35:49,2024-04-13T10:01:20,mobile_app,/cart,mobile,organic,summer_clearance
sess_005223,478,2025-05-28T10:21:12,2025-05-28T10:23:53,mobile_app,/home,desktop,google,summer_clearance
sess_005224,,2025-03-01T19:34:17,2025-03-01T19:50:31,mobile_app,/promo,desktop,bing,holiday_2024
sess_005225,638,2026-03-16T08:17:24,2026-03-16T08:49:34,web,/category,desktop,meta,holiday_2024
sess_005226,709,2024-01-21T13:15:26,2024-01-21T13:23:09,web,/product,desktop,organic,brand_search
sess_005227,,2025-10-09T13:05:46,2025-10-09T13:19:39,web,/cart,tablet,google,holiday_2025
sess_005228,,2024-06-22T13:21:43,2024-06-22T13:27:34,web,/cart,desktop,google,always_on
sess_005229,634,2026-02-27T22:59:15,2026-02-27T23:12:46,mobile_app,/home,desktop,google,spring_sale
sess_005230,656,2025-04-11T10:21:12,2025-04-11T10:35:25,web,/promo,desktop,google,always_on
sess_005231,,2024-05-22T20:41:13,2024-05-22T20:55:18,mobile_app,/promo,mobile,organic,holiday_2024
sess_005232,2,2024-01-20T08:59:27,2024-01-20T09:02:28,web,/promo,mobile,google,holiday_2025
sess_005233,510,2025-03-03T12:37:40,2025-03-03T13:17:28,web,/product,desktop,organic,holiday_2025
sess_005234,,2025-11-29T17:44:45,2025-11-29T18:22:39,mobile_app,/cart,desktop,email,spring_sale
sess_005235,,2025-11-29T16:56:38,2025-11-29T17:15:14,web,/cart,tablet,google,always_on
sess_005236,593,2026-01-15T13:24:23,2026-01-15T13:33:27,web,/home,mobile,organic,holiday_2024
sess_005237,470,2025-05-09T18:21:06,2025-05-09T18:39:03,web,/cart,tablet,meta,holiday_2025
sess_005238,,2026-01-02T17:03:17,2026-01-02T17:21:09,web,/promo,mobile,bing,holiday_2024
sess_005239,23,2025-07-29T16:16:32,2025-07-29T16:23:18,web,/category,desktop,meta,always_on
sess_005240,,2024-04-21T21:33:46,2024-04-21T21:36:58,mobile_app,/home,mobile,google,brand_search
sess_005241,225,2025-01-06T12:25:54,2025-01-06T12:48:34,web,/promo,tablet,organic,always_on
sess_005242,,2025-08-29T09:54:25,2025-08-29T09:56:36,mobile_app,/category,tablet,google,spring_sale
sess_005243,797,2024-06-29T13:42:07,2024-06-29T13:48:14,web,/product,desktop,meta,holiday_2024
sess_005244,,2025-05-03T20:57:45,2025-05-03T21:03:37,web,/home,tablet,bing,holiday_2025
sess_005245,13,2024-11-29T13:21:19,2024-11-29T13:45:42,mobile_app,/home,tablet,google,spring_sale
sess_005246,,2025-11-03T18:31:52,2025-11-03T18:57:46,web,/promo,tablet,meta,always_on
sess_005247,562,2024-01-13T17:53:32,2024-01-13T18:07:18,web,/category,desktop,email,holiday_2025
sess_005248,,2024-01-20T08:38:14,2024-01-20T09:08:39,web,/category,desktop,bing,holiday_2025
sess_005249,,2025-11-08T11:30:07,2025-11-08T11:44:03,web,/category,tablet,organic,summer_clearance
sess_005250,47,2024-06-20T10:21:43,2024-06-20T10:36:31,mobile_app,/promo,desktop,google,spring_sale
sess_005251,,2025-06-28T22:38:52,2025-06-28T22:46:55,mobile_app,/promo,tablet,google,summer_clearance
sess_005252,770,2024-01-25T18:42:35,2024-01-25T19:09:18,web,/cart,mobile,organic,always_on
sess_005253,502,2024-06-02T15:30:09,2024-06-02T15:56:00,web,/home,mobile,google,summer_clearance
sess_005254,641,2026-02-10T15:01:56,2026-02-10T15:13:42,web,/promo,tablet,google,always_on
sess_005255,386,2025-11-07T20:29:54,2025-11-07T20:39:24,mobile_app,/product,tablet,google,summer_clearance
sess_005256,118,2025-04-07T19:48:25,2025-04-07T20:19:38,mobile_app,/promo,mobile,email,spring_sale
sess_005257,482,2025-07-27T12:54:53,2025-07-27T13:30:51,web,/promo,mobile,google,brand_search
sess_005258,292,2025-01-11T13:05:32,2025-01-11T13:41:04,web,/home,desktop,google,summer_clearance
sess_005259,642,2026-02-27T16:09:39,2026-02-27T16:15:58,web,/cart,desktop,google,holiday_2024
sess_005260,309,2024-07-17T08:48:20,2024-07-17T09:11:58,web,/category,tablet,email,spring_sale
sess_005261,,2025-05-18T09:17:51,2025-05-18T09:47:14,web,/category,tablet,meta,brand_search
sess_005262,550,2024-11-05T10:55:16,2024-11-05T11:19:33,web,/category,mobile,organic,always_on
sess_005263,,2024-02-27T19:42:31,2024-02-27T19:57:50,web,/category,mobile,organic,brand_search
sess_005264,,2026-05-21T20:09:08,2026-05-21T20:18:04,web,/promo,desktop,organic,holiday_2025
sess_005265,,2026-03-22T19:29:24,2026-03-22T20:00:19,mobile_app,/product,tablet,organic,back_to_school
sess_005266,,2025-08-22T09:52:28,2025-08-22T10:04:04,web,/category,mobile,organic,spring_sale
sess_005267,,2024-10-13T13:56:35,2024-10-13T14:23:53,mobile_app,/product,tablet,meta,back_to_school
sess_005268,,2024-01-27T17:53:27,2024-01-27T18:01:27,mobile_app,/category,tablet,meta,always_on
sess_005269,285,2025-04-14T13:40:27,2025-04-14T14:00:00,mobile_app,/promo,desktop,google,holiday_2024
sess_005270,,2026-02-05T10:23:05,2026-02-05T10:24:10,mobile_app,/cart,tablet,google,back_to_school
sess_005271,,2025-02-25T20:53:48,2025-02-25T21:32:08,web,/product,desktop,meta,back_to_school
sess_005272,,2025-09-26T17:35:26,2025-09-26T17:41:57,web,/cart,desktop,email,holiday_2025
sess_005273,,2025-12-07T20:01:16,2025-12-07T20:03:47,mobile_app,/home,mobile,organic,holiday_2024
sess_005274,189,2024-08-22T14:12:10,2024-08-22T14:33:23,web,/category,mobile,meta,holiday_2024
sess_005275,,2024-04-25T12:33:09,2024-04-25T12:35:39,mobile_app,/product,mobile,meta,summer_clearance
sess_005276,457,2026-03-27T16:44:20,2026-03-27T17:18:06,web,/promo,tablet,bing,spring_sale
sess_005277,,2025-11-06T11:50:18,2025-11-06T11:58:46,web,/cart,desktop,meta,brand_search
sess_005278,648,2024-12-23T22:41:30,2024-12-23T22:46:44,web,/promo,tablet,bing,brand_search
sess_005279,,2025-12-16T19:47:49,2025-12-16T20:05:13,web,/cart,tablet,google,always_on
sess_005280,,2026-05-03T22:39:24,2026-05-03T23:14:53,mobile_app,/product,tablet,google,holiday_2024
sess_005281,59,2025-01-21T19:55:35,2025-01-21T20:04:10,web,/product,tablet,email,brand_search
sess_005282,,2026-02-14T10:57:56,2026-02-14T10:58:36,mobile_app,/home,mobile,email,always_on
sess_005283,,2025-12-11T17:21:26,2025-12-11T17:46:07,mobile_app,/home,mobile,meta,brand_search
sess_005284,,2025-11-25T11:50:16,2025-11-25T12:01:05,mobile_app,/category,tablet,organic,back_to_school
sess_005285,,2024-03-14T15:48:00,2024-03-14T16:11:30,mobile_app,/category,desktop,google,brand_search
sess_005286,,2024-10-03T19:24:35,2024-10-03T19:35:59,mobile_app,/category,tablet,organic,summer_clearance
sess_005287,,2024-01-19T17:15:04,2024-01-19T17:47:13,web,/category,tablet,google,summer_clearance
sess_005288,,2026-03-19T15:32:25,2026-03-19T16:11:19,web,/category,tablet,google,spring_sale
sess_005289,,2024-09-11T18:47:06,2024-09-11T18:52:59,web,/cart,tablet,google,back_to_school
sess_005290,790,2024-05-08T09:19:24,2024-05-08T09:53:34,mobile_app,/home,mobile,organic,back_to_school
sess_005291,637,2025-05-06T10:50:39,2025-05-06T11:14:10,web,/promo,tablet,bing,back_to_school
sess_005292,,2024-06-26T14:57:58,2024-06-26T15:17:47,mobile_app,/promo,desktop,meta,back_to_school
sess_005293,,2024-07-08T22:00:30,2024-07-08T22:25:46,mobile_app,/cart,tablet,bing,summer_clearance
sess_005294,198,2025-02-08T11:45:33,2025-02-08T11:46:37,web,/home,mobile,google,brand_search
sess_005295,623,2024-04-03T11:44:44,2024-04-03T11:48:50,mobile_app,/cart,desktop,google,holiday_2025
sess_005296,718,2024-01-05T14:14:42,2024-01-05T14:35:30,web,/home,tablet,organic,brand_search
sess_005297,,2024-09-01T14:14:49,2024-09-01T14:39:03,mobile_app,/cart,mobile,google,brand_search
sess_005298,659,2025-03-21T12:49:38,2025-03-21T13:03:30,mobile_app,/home,desktop,google,holiday_2025
sess_005299,,2026-01-06T21:56:43,2026-01-06T22:29:56,web,/category,mobile,meta,summer_clearance
sess_005300,,2025-11-25T14:53:07,2025-11-25T14:56:40,web,/promo,mobile,organic,back_to_school
sess_005301,,2024-02-18T14:33:19,2024-02-18T14:54:28,web,/home,tablet,meta,always_on
sess_005302,377,2025-07-21T11:42:34,2025-07-21T12:06:48,web,/category,tablet,email,holiday_2025
sess_005303,,2024-01-23T14:22:02,2024-01-23T14:25:21,mobile_app,/promo,tablet,google,always_on
sess_005304,385,2025-07-19T16:27:27,2025-07-19T16:31:47,web,/product,tablet,email,summer_clearance
sess_005305,,2025-11-01T12:47:36,2025-11-01T13:12:50,mobile_app,/category,mobile,google,back_to_school
sess_005306,682,2024-08-25T16:03:46,2024-08-25T16:26:01,web,/category,mobile,meta,holiday_2024
sess_005307,695,2025-01-11T18:59:01,2025-01-11T19:32:19,mobile_app,/category,mobile,email,summer_clearance
sess_005308,,2025-06-18T19:13:17,2025-06-18T19:49:29,web,/cart,desktop,google,back_to_school
sess_005309,760,2026-03-17T19:35:48,2026-03-17T19:55:40,mobile_app,/category,desktop,bing,always_on
sess_005310,62,2024-08-10T15:49:57,2024-08-10T16:09:17,web,/promo,desktop,email,spring_sale
sess_005311,650,2025-10-03T22:46:02,2025-10-03T23:21:22,mobile_app,/category,tablet,google,summer_clearance
sess_005312,,2025-12-30T18:40:05,2025-12-30T18:53:26,web,/home,tablet,google,brand_search
