spend_date,channel,campaign,utm_source,utm_campaign,spend_cents,impressions,clicks
2025-06-17,google,always_on,google,always_on,37828,4728,222
2025-06-17,bing,holiday_2025,bing,holiday_2025,383415,54773,439
2025-06-17,meta,holiday_2024,meta,holiday_2024,374880,93720,2948
2025-06-17,email,brand_search,email,brand_search,431603,71933,3229
2025-06-18,email,holiday_2025,email,holiday_2025,9288,3096,42
2025-06-19,google,holiday_2024,google,holiday_2024,62103,20701,404
2025-06-19,bing,spring_sale,bing,spring_sale,218557,43711,1856
2025-06-19,meta,spring_sale,meta,spring_sale,392491,65415,2090
2025-06-19,email,always_on,email,always_on,299743,59948,1536
2025-06-20,google,always_on,google,always_on,288024,72006,2111
2025-06-21,bing,brand_search,bing,brand_search,410639,58662,969
2025-06-21,meta,back_to_school,meta,back_to_school,332308,83077,1586
2025-06-21,email,holiday_2024,email,holiday_2024,231340,57835,1573
2025-06-22,meta,always_on,meta,always_on,314050,52341,1319
2025-06-23,google,always_on,google,always_on,206285,34380,932
2025-06-23,meta,holiday_2025,meta,holiday_2025,458921,65560,1813
2025-06-23,email,holiday_2024,email,holiday_2024,159539,19942,321
2025-06-24,email,holiday_2025,email,holiday_2025,302714,75678,400
2025-06-25,google,holiday_2024,google,holiday_2024,218855,54713,2368
2025-06-25,meta,holiday_2024,meta,holiday_2024,441440,220720,8772
2025-06-25,email,spring_sale,email,spring_sale,169528,84764,1299
2025-06-26,meta,brand_search,meta,brand_search,148281,18535,420
2025-06-26,email,always_on,email,always_on,94293,23573,466
2025-06-27,google,brand_search,google,brand_search,279804,39972,1058
2025-06-27,bing,always_on,bing,always_on,443365,73894,3389
2025-06-27,meta,back_to_school,meta,back_to_school,453708,90741,1225
2025-06-28,google,back_to_school,google,back_to_school,126525,31631,1330
2025-06-28,bing,always_on,bing,always_on,130078,26015,933
2025-06-29,google,always_on,google,always_on,55196,18398,346
2025-06-29,bing,always_on,bing,always_on,125771,62885,1028
2025-06-29,email,always_on,email,always_on,153093,51031,1736
2025-06-30,google,brand_search,google,brand_search,104137,52068,1380
2025-06-30,bing,spring_sale,bing,spring_sale,61767,20589,296
2025-06-30,meta,holiday_2025,meta,holiday_2025,45163,5645,240
2025-06-30,email,holiday_2025,email,holiday_2025,167099,41774,1526
2025-07-01,bing,holiday_2024,bing,holiday_2024,326302,163151,4092
2025-07-01,email,holiday_2025,email,holiday_2025,74647,14929,649
2025-07-02,bing,brand_search,bing,brand_search,220624,110312,1172
2025-07-02,email,summer_clearance,email,summer_clearance,335463,55910,1809
2025-07-03,bing,holiday_2024,bing,holiday_2024,385888,64314,2981
2025-07-03,meta,always_on,meta,always_on,150659,50219,2122
2025-07-03,email,back_to_school,email,back_to_school,258138,129069,2531
2025-07-04,google,spring_sale,google,spring_sale,173372,24767,641
2025-07-04,bing,summer_clearance,bing,summer_clearance,444975,222487,8545
2025-07-04,meta,holiday_2024,meta,holiday_2024,429208,61315,2918
2025-07-04,email,holiday_2024,email,holiday_2024,28523,7130,293
2025-07-05,google,always_on,google,always_on,19704,3940,130
2025-07-05,bing,holiday_2025,bing,holiday_2025,465242,116310,4195
2025-07-05,meta,brand_search,meta,brand_search,396676,56668,2661
2025-07-05,email,brand_search,email,brand_search,367335,45916,1640
2025-07-06,google,summer_clearance,google,summer_clearance,109820,21964,632
2025-07-06,bing,spring_sale,bing,spring_sale,63708,15927,207
2025-07-06,meta,spring_sale,meta,spring_sale,494859,98971,2623
2025-07-06,email,always_on,email,always_on,284177,40596,1126
2025-07-07,google,holiday_2025,google,holiday_2025,178536,44634,259
2025-07-07,bing,holiday_2024,bing,holiday_2024,59245,14811,186
2025-07-07,meta,back_to_school,meta,back_to_school,29951,7487,347
2025-07-08,google,always_on,google,always_on,63738,31869,814
2025-07-08,bing,spring_sale,bing,spring_sale,303915,43416,1916
2025-07-08,meta,holiday_2024,meta,holiday_2024,442488,73748,2969
2025-07-08,email,spring_sale,email,spring_sale,242018,60504,711
2025-07-09,google,always_on,google,always_on,334910,66982,743
2025-07-09,bing,spring_sale,bing,spring_sale,425250,212625,3406
2025-07-09,meta,always_on,meta,always_on,471075,235537,3134
2025-07-10,bing,back_to_school,bing,back_to_school,305691,38211,312
2025-07-10,email,summer_clearance,email,summer_clearance,247836,61959,2446
2025-07-11,google,always_on,google,always_on,492300,61537,2074
2025-07-11,bing,holiday_2025,bing,holiday_2025,137628,34407,1301
2025-07-11,meta,brand_search,meta,brand_search,224650,44930,1324
2025-07-12,email,spring_sale,email,spring_sale,139403,17425,756
2025-07-13,bing,holiday_2024,bing,holiday_2024,198427,66142,2284
2025-07-13,meta,always_on,meta,always_on,487440,121860,4603
2025-07-13,email,summer_clearance,email,summer_clearance,101472,25368,271
2025-07-14,google,always_on,google,always_on,151511,21644,615
2025-07-15,meta,always_on,meta,always_on,202779,50694,1345
2025-07-16,google,summer_clearance,google,summer_clearance,494212,98842,4051
2025-07-16,meta,brand_search,meta,brand_search,166402,83201,3948
2025-07-16,email,holiday_2024,email,holiday_2024,202771,28967,589
2025-07-17,google,holiday_2025,google,holiday_2025,313313,104437,2987
2025-07-17,meta,summer_clearance,meta,summer_clearance,200290,28612,1083
2025-07-18,bing,summer_clearance,bing,summer_clearance,446550,89310,2671
2025-07-18,meta,back_to_school,meta,back_to_school,101822,50911,1259
2025-07-18,email,holiday_2025,email,holiday_2025,244568,40761,1434
2025-07-19,google,holiday_2024,google,holiday_2024,256252,64063,2161
2025-07-19,meta,always_on,meta,always_on,107654,21530,348
2025-07-19,email,summer_clearance,email,summer_clearance,358142,89535,4084
2025-07-20,google,back_to_school,google,back_to_school,403070,50383,1454
2025-07-20,bing,back_to_school,bing,back_to_school,177999,59333,1438
2025-07-20,meta,back_to_school,meta,back_to_school,111120,15874,619
2025-07-21,google,brand_search,google,brand_search,476430,119107,2595
2025-07-21,meta,spring_sale,meta,spring_sale,474893,94978,3133
2025-07-21,email,always_on,email,always_on,367538,122512,2411
2025-07-22,meta,brand_search,meta,brand_search,138414,17301,110
2025-07-23,bing,brand_search,bing,brand_search,198819,99409,3161
2025-07-23,meta,brand_search,meta,brand_search,60653,7581,222
2025-07-23,email,spring_sale,email,spring_sale,401613,133871,6196
2025-07-24,bing,back_to_school,bing,back_to_school,207300,51825,906
2025-07-24,meta,holiday_2025,meta,holiday_2025,188862,37772,738
2025-07-25,google,brand_search,google,brand_search,177212,29535,664
2025-07-25,bing,always_on,bing,always_on,492367,246183,2054
2025-07-25,meta,brand_search,meta,brand_search,421815,140605,5300
2025-07-26,google,holiday_2024,google,holiday_2024,477029,95405,1395
2025-07-26,meta,brand_search,meta,brand_search,244688,81562,3041
2025-07-26,email,holiday_2025,email,holiday_2025,157634,78817,2554
2025-07-27,bing,always_on,bing,always_on,20240,3373,151
2025-07-27,meta,holiday_2024,meta,holiday_2024,93805,11725,519
2025-07-27,email,summer_clearance,email,summer_clearance,426249,106562,4345
2025-07-28,google,holiday_2024,google,holiday_2024,464580,154860,3887
2025-07-28,meta,brand_search,meta,brand_search,193844,32307,1394
2025-07-28,email,always_on,email,always_on,488846,97769,4661
2025-07-29,google,spring_sale,google,spring_sale,460570,76761,1315
2025-07-29,bing,brand_search,bing,brand_search,472327,59040,1547
2025-07-29,meta,brand_search,meta,brand_search,410263,51282,937
2025-07-30,google,spring_sale,google,spring_sale,243890,34841,1219
2025-07-30,meta,holiday_2024,meta,holiday_2024,426342,213171,10472
2025-07-30,email,brand_search,email,brand_search,414108,69018,3219
2025-07-31,google,summer_clearance,google,summer_clearance,137124,17140,203
2025-07-31,meta,holiday_2025,meta,holiday_2025,345590,172795,1713
2025-07-31,email,always_on,email,always_on,265936,132968,4859
2025-08-01,meta,holiday_2025,meta,holiday_2025,350768,116922,3627
2025-08-02,google,spring_sale,google,spring_sale,147944,29588,1197
2025-08-02,email,always_on,email,always_on,485652,69378,533
2025-08-03,google,brand_search,google,brand_search,470876,67268,1650
2025-08-03,bing,holiday_2024,bing,holiday_2024,380311,76062,1316
2025-08-03,email,brand_search,email,brand_search,187272,26753,289
2025-08-04,google,holiday_2025,google,holiday_2025,179000,35800,436
2025-08-04,meta,holiday_2025,meta,holiday_2025,37476,12492,115
2025-08-04,email,spring_sale,email,spring_sale,120136,30034,538
2025-08-05,google,summer_clearance,google,summer_clearance,348517,116172,4400
2025-08-05,email,always_on,email,always_on,56815,7101,218
2025-08-06,google,brand_search,google,brand_search,186775,31129,869
2025-08-06,email,holiday_2024,email,holiday_2024,429240,107310,2379
2025-08-07,meta,holiday_2024,meta,holiday_2024,278297,92765,1637
2025-08-07,email,back_to_school,email,back_to_school,166259,41564,980
2025-08-08,bing,holiday_2024,bing,holiday_2024,272981,90993,2923
2025-08-08,meta,back_to_school,meta,back_to_school,496831,82805,1697
2025-08-09,google,back_to_school,google,back_to_school,161413,23059,1057
2025-08-09,bing,back_to_school,bing,back_to_school,265116,53023,1738
2025-08-09,meta,always_on,meta,always_on,310882,38860,563
2025-08-10,google,holiday_2024,google,holiday_2024,460880,115220,3942
2025-08-10,bing,brand_search,bing,brand_search,488006,122001,3739
2025-08-11,bing,spring_sale,bing,spring_sale,283686,70921,3339
2025-08-12,google,always_on,google,always_on,172034,24576,1140
2025-08-12,bing,holiday_2025,bing,holiday_2025,48448,12112,446
2025-08-12,meta,summer_clearance,meta,summer_clearance,387875,193937,5810
2025-08-13,google,holiday_2025,google,holiday_2025,488696,162898,5482
2025-08-13,bing,back_to_school,bing,back_to_school,74416,37208,324
2025-08-13,meta,holiday_2024,meta,holiday_2024,285784,142892,6263
2025-08-13,email,summer_clearance,email,summer_clearance,208389,69463,1036
2025-08-14,meta,holiday_2024,meta,holiday_2024,426004,71000,1440
2025-08-14,email,always_on,email,always_on,65581,21860,859
2025-08-15,google,spring_sale,google,spring_sale,419315,209657,5702
2025-08-15,email,summer_clearance,email,summer_clearance,332430,110810,4606
2025-08-16,bing,holiday_2025,bing,holiday_2025,127790,25558,1120
2025-08-16,meta,holiday_2025,meta,holiday_2025,269672,44945,1044
2025-08-16,email,summer_clearance,email,summer_clearance,64087,21362,829
2025-08-17,bing,summer_clearance,bing,summer_clearance,420542,84108,2108
2025-08-17,meta,brand_search,meta,brand_search,321082,45868,1707
2025-08-17,email,holiday_2024,email,holiday_2024,492075,164025,4188
2025-08-18,google,spring_sale,google,spring_sale,64654,21551,1046
2025-08-18,bing,back_to_school,bing,back_to_school,404424,202212,1351
2025-08-18,meta,holiday_2024,meta,holiday_2024,247857,35408,1202
2025-08-18,email,brand_search,email,brand_search,197239,39447,1529
2025-08-19,google,summer_clearance,google,summer_clearance,187126,93563,2998
2025-08-19,bing,summer_clearance,bing,summer_clearance,204189,25523,422
2025-08-20,email,always_on,email,always_on,215719,53929,1653
2025-08-21,bing,back_to_school,bing,back_to_school,414423,82884,2195
2025-08-22,google,brand_search,google,brand_search,52169,17389,352
2025-08-22,meta,always_on,meta,always_on,61463,10243,323
2025-08-22,email,holiday_2025,email,holiday_2025,240152,34307,835
2025-08-23,google,always_on,google,always_on,359894,44986,1422
2025-08-23,bing,summer_clearance,bing,summer_clearance,384947,96236,1498
2025-08-23,meta,always_on,meta,always_on,241664,30208,384
2025-08-23,email,holiday_2024,email,holiday_2024,253207,50641,523
2025-08-24,email,spring_sale,email,spring_sale,39473,19736,957
2025-08-25,bing,holiday_2025,bing,holiday_2025,114355,19059,336
2025-08-25,meta,summer_clearance,meta,summer_clearance,360757,60126,2867
2025-08-26,google,brand_search,google,brand_search,467117,93423,912
2025-08-26,bing,brand_search,bing,brand_search,179662,44915,2063
2025-08-26,meta,holiday_2025,meta,holiday_2025,202984,40596,904
2025-08-27,google,holiday_2024,google,holiday_2024,287190,143595,7071
2025-08-27,meta,brand_search,meta,brand_search,16511,3302,52
2025-08-28,bing,brand_search,bing,brand_search,41832,13944,226
2025-08-29,google,holiday_2025,google,holiday_2025,332236,41529,1819
2025-08-29,bing,holiday_2025,bing,holiday_2025,225576,75192,2183
2025-08-29,email,summer_clearance,email,summer_clearance,409072,136357,4516
2025-08-30,google,spring_sale,google,spring_sale,185007,30834,1346
2025-08-30,bing,spring_sale,bing,spring_sale,351438,175719,3188
2025-08-31,google,summer_clearance,google,summer_clearance,328838,46976,1543
2025-08-31,bing,brand_search,bing,brand_search,448927,224463,10510
2025-08-31,email,summer_clearance,email,summer_clearance,357291,44661,2153
2025-09-01,bing,spring_sale,bing,spring_sale,227204,75734,432
2025-09-02,google,holiday_2024,google,holiday_2024,156782,39195,670
2025-09-02,email,always_on,email,always_on,312376,39047,504
2025-09-03,bing,holiday_2024,bing,holiday_2024,266803,44467,1850
2025-09-03,email,summer_clearance,email,summer_clearance,367554,45944,1309
2025-09-04,google,summer_clearance,google,summer_clearance,90298,22574,350
2025-09-04,bing,brand_search,bing,brand_search,457658,114414,921
2025-09-04,meta,spring_sale,meta,spring_sale,10922,2730,102
2025-09-04,email,spring_sale,email,spring_sale,145957,48652,2305
2025-09-05,meta,holiday_2025,meta,holiday_2025,497625,82937,1050
2025-09-05,email,holiday_2024,email,holiday_2024,498758,83126,4123
2025-09-06,bing,holiday_2025,bing,holiday_2025,381355,76271,3061
2025-09-06,meta,always_on,meta,always_on,446748,55843,1752
2025-09-06,email,spring_sale,email,spring_sale,364426,91106,3995
2025-09-07,google,spring_sale,google,spring_sale,109864,21972,258
2025-09-07,bing,summer_clearance,bing,summer_clearance,301689,150844,1021
2025-09-07,email,summer_clearance,email,summer_clearance,234915,39152,1883
2025-09-08,google,always_on,google,always_on,440914,146971,1537
2025-09-09,google,holiday_2024,google,holiday_2024,123154,30788,493
2025-09-10,bing,spring_sale,bing,spring_sale,391957,97989,3868
2025-09-10,email,brand_search,email,brand_search,144206,72103,2863
2025-09-11,bing,back_to_school,bing,back_to_school,449869,149956,980
2025-09-11,email,always_on,email,always_on,48059,6865,223
2025-09-12,google,summer_clearance,google,summer_clearance,213144,30449,913
2025-09-12,bing,back_to_school,bing,back_to_school,287216,71804,362
2025-09-12,meta,holiday_2024,meta,holiday_2024,17068,3413,96
2025-09-12,email,summer_clearance,email,summer_clearance,126858,31714,1059
2025-09-14,google,always_on,google,always_on,481481,120370,3411
2025-09-14,meta,holiday_2024,meta,holiday_2024,155168,38792,538
2025-09-14,email,holiday_2025,email,holiday_2025,54482,9080,177
2025-09-15,email,holiday_2024,email,holiday_2024,201973,40394,1436
2025-09-16,google,summer_clearance,google,summer_clearance,219848,43969,1188
2025-09-16,bing,always_on,bing,always_on,284723,94907,4521
2025-09-16,meta,always_on,meta,always_on,413533,137844,3723
2025-09-17,meta,brand_search,meta,brand_search,365173,45646,2200
2025-09-17,email,always_on,email,always_on,398037,99509,3250
2025-09-18,bing,holiday_2024,bing,holiday_2024,217416,36236,321
2025-09-18,meta,brand_search,meta,brand_search,71945,11990,386
2025-09-18,email,holiday_2025,email,holiday_2025,459967,229983,7288
2025-09-19,google,brand_search,google,brand_search,127894,25578,809
2025-09-19,bing,back_to_school,bing,back_to_school,145130,36282,1300
2025-09-19,meta,summer_clearance,meta,summer_clearance,90591,11323,158
2025-09-20,google,holiday_2024,google,holiday_2024,489645,244822,4546
2025-09-21,meta,summer_clearance,meta,summer_clearance,463174,57896,2215
2025-09-21,email,brand_search,email,brand_search,163034,54344,2081
2025-09-22,google,holiday_2025,google,holiday_2025,89187,12741,255
2025-09-22,email,summer_clearance,email,summer_clearance,87734,14622,355
2025-09-23,google,back_to_school,google,back_to_school,285358,71339,1072
2025-09-23,meta,holiday_2025,meta,holiday_2025,409004,102251,917
2025-09-23,email,summer_clearance,email,summer_clearance,312504,62500,1491
2025-09-24,bing,holiday_2024,bing,holiday_2024,165176,82588,774
2025-09-24,meta,always_on,meta,always_on,442772,110693,2477
2025-09-24,email,brand_search,email,brand_search,63795,15948,554
2025-09-25,google,always_on,google,always_on,136720,19531,707
2025-09-25,email,holiday_2025,email,holiday_2025,237722,79240,3820
2025-09-26,meta,holiday_2024,meta,holiday_2024,289523,72380,500
2025-09-27,bing,back_to_school,bing,back_to_school,48321,6903,254
2025-09-28,google,spring_sale,google,spring_sale,267071,89023,3650
2025-09-28,bing,holiday_2024,bing,holiday_2024,80318,26772,372
2025-09-28,meta,holiday_2025,meta,holiday_2025,421082,60154,2901
2025-09-29,bing,spring_sale,bing,spring_sale,13318,1902,23
2025-09-30,google,brand_search,google,brand_search,40611,8122,200
2025-09-30,meta,back_to_school,meta,back_to_school,234062,58515,2222
2025-09-30,email,holiday_2024,email,holiday_2024,353505,58917,795
2025-10-01,google,spring_sale,google,spring_sale,400523,80104,1240
2025-10-01,bing,always_on,bing,always_on,221147,110573,2596
2025-10-01,meta,spring_sale,meta,spring_sale,142150,71075,2902
2025-10-01,email,back_to_school,email,back_to_school,490296,70042,3426
2025-10-02,google,holiday_2025,google,holiday_2025,476946,238473,6285
2025-10-02,meta,summer_clearance,meta,summer_clearance,176167,25166,1162
2025-10-03,bing,spring_sale,bing,spring_sale,474310,118577,3795
2025-10-03,meta,always_on,meta,always_on,256877,42812,2125
2025-10-03,email,holiday_2024,email,holiday_2024,45851,15283,719
2025-10-04,google,spring_sale,google,spring_sale,32009,4001,122
2025-10-04,bing,spring_sale,bing,spring_sale,487950,97590,1911
2025-10-04,email,summer_clearance,email,summer_clearance,249914,62478,414
2025-10-05,google,holiday_2025,google,holiday_2025,484099,60512,1764
2025-10-05,bing,spring_sale,bing,spring_sale,273127,68281,1967
2025-10-06,google,summer_clearance,google,summer_clearance,145217,29043,556
2025-10-06,meta,spring_sale,meta,spring_sale,86352,28784,260
2025-10-06,email,summer_clearance,email,summer_clearance,220555,73518,528
2025-10-07,google,holiday_2025,google,holiday_2025,177811,44452,1773
2025-10-07,bing,holiday_2025,bing,holiday_2025,279123,55824,368
2025-10-07,meta,back_to_school,meta,back_to_school,364112,121370,6031
2025-10-08,bing,always_on,bing,always_on,307946,153973,5947
2025-10-09,bing,holiday_2025,bing,holiday_2025,167722,83861,1304
2025-10-09,meta,brand_search,meta,brand_search,150983,25163,885
2025-10-10,google,back_to_school,google,back_to_school,213132,30447,408
2025-10-10,bing,holiday_2024,bing,holiday_2024,50442,16814,101
2025-10-10,email,summer_clearance,email,summer_clearance,96535,12066,436
2025-10-11,meta,holiday_2024,meta,holiday_2024,431382,53922,1102
2025-10-12,google,holiday_2024,google,holiday_2024,486522,97304,4757
2025-10-12,meta,holiday_2024,meta,holiday_2024,462781,66111,3004
2025-10-13,google,back_to_school,google,back_to_school,268109,67027,681
2025-10-13,bing,summer_clearance,bing,summer_clearance,368581,52654,291
2025-10-13,email,holiday_2025,email,holiday_2025,197661,24707,756
2025-10-14,meta,holiday_2025,meta,holiday_2025,375398,187699,6181
2025-10-14,email,back_to_school,email,back_to_school,59397,9899,115
2025-10-15,google,brand_search,google,brand_search,314104,39263,1940
2025-10-15,meta,back_to_school,meta,back_to_school,220144,44028,1342
2025-10-15,email,summer_clearance,email,summer_clearance,188054,31342,401
2025-10-16,google,holiday_2024,google,holiday_2024,368858,52694,780
2025-10-16,bing,spring_sale,bing,spring_sale,325418,81354,1597
2025-10-16,meta,brand_search,meta,brand_search,394488,56355,1010
2025-10-16,email,summer_clearance,email,summer_clearance,268010,134005,4265
2025-10-17,google,holiday_2024,google,holiday_2024,463900,154633,3732
2025-10-17,meta,spring_sale,meta,spring_sale,340471,56745,773
2025-10-18,meta,holiday_2024,meta,holiday_2024,165791,82895,1864
2025-10-18,email,summer_clearance,email,summer_clearance,113120,22624,1106
2025-10-19,meta,holiday_2024,meta,holiday_2024,367351,91837,1348
2025-10-20,bing,always_on,bing,always_on,349136,174568,7958
2025-10-20,meta,holiday_2024,meta,holiday_2024,86033,21508,407
2025-10-21,google,always_on,google,always_on,243748,81249,2377
2025-10-21,bing,holiday_2025,bing,holiday_2025,132957,26591,352
2025-10-21,meta,spring_sale,meta,spring_sale,154797,38699,1053
2025-10-22,bing,spring_sale,bing,spring_sale,146654,24442,350
2025-10-22,meta,holiday_2025,meta,holiday_2025,310614,38826,224
2025-10-23,google,holiday_2024,google,holiday_2024,5364,1072,44
2025-10-23,email,brand_search,email,brand_search,138341,69170,2504
2025-10-24,bing,spring_sale,bing,spring_sale,191426,31904,1434
2025-10-25,google,spring_sale,google,spring_sale,83091,20772,140
2025-10-25,bing,spring_sale,bing,spring_sale,174260,29043,953
2025-10-25,meta,holiday_2024,meta,holiday_2024,251481,41913,919
2025-10-25,email,holiday_2024,email,holiday_2024,114335,22867,873
2025-10-26,google,brand_search,google,brand_search,398538,56934,692
2025-10-26,bing,holiday_2024,bing,holiday_2024,208171,34695,1547
2025-10-26,meta,spring_sale,meta,spring_sale,424753,212376,4821
2025-10-27,google,holiday_2024,google,holiday_2024,96262,12032,213
2025-10-27,bing,brand_search,bing,brand_search,179819,89909,1509
2025-10-27,meta,spring_sale,meta,spring_sale,127930,42643,1340
2025-10-27,email,brand_search,email,brand_search,77717,9714,360
2025-10-28,bing,back_to_school,bing,back_to_school,356111,50873,466
2025-10-28,meta,holiday_2025,meta,holiday_2025,257558,85852,3871
2025-10-29,bing,back_to_school,bing,back_to_school,402969,67161,3198
2025-10-29,meta,summer_clearance,meta,summer_clearance,486842,60855,1215
2025-10-30,bing,spring_sale,bing,spring_sale,458185,229092,4044
2025-10-31,google,brand_search,google,brand_search,180576,30096,1024
2025-10-31,bing,brand_search,bing,brand_search,363371,90842,1932
2025-10-31,meta,holiday_2025,meta,holiday_2025,31607,5267,189
2025-11-01,meta,always_on,meta,always_on,436245,218122,8659
2025-11-01,email,back_to_school,email,back_to_school,298388,149194,7174
2025-11-02,google,brand_search,google,brand_search,192494,27499,1163
2025-11-02,bing,holiday_2024,bing,holiday_2024,146915,29383,570
2025-11-02,meta,always_on,meta,always_on,486430,81071,2366
2025-11-02,email,brand_search,email,brand_search,309314,61862,1725
2025-11-03,google,back_to_school,google,back_to_school,304506,101502,1732
2025-11-03,meta,holiday_2025,meta,holiday_2025,244830,30603,861
2025-11-03,email,always_on,email,always_on,35322,8830,320
2025-11-04,google,summer_clearance,google,summer_clearance,172534,21566,146
2025-11-04,bing,holiday_2025,bing,holiday_2025,11135,1855,44
2025-11-04,meta,holiday_2024,meta,holiday_2024,128629,25725,649
2025-11-04,email,holiday_2024,email,holiday_2024,305749,101916,2114
2025-11-05,google,holiday_2025,google,holiday_2025,135538,67769,1829
2025-11-06,google,brand_search,google,brand_search,164274,27379,280
2025-11-06,bing,summer_clearance,bing,summer_clearance,339397,56566,403
2025-11-07,google,holiday_2024,google,holiday_2024,279195,34899,561
2025-11-07,bing,holiday_2024,bing,holiday_2024,305348,38168,1564
2025-11-07,meta,summer_clearance,meta,summer_clearance,7674,959,26
2025-11-07,email,holiday_2024,email,holiday_2024,183615,30602,338
2025-11-08,google,holiday_2025,google,holiday_2025,28420,5684,209
2025-11-08,meta,back_to_school,meta,back_to_school,422043,140681,2282
2025-11-09,bing,back_to_school,bing,back_to_school,324730,40591,1567
2025-11-09,meta,holiday_2025,meta,holiday_2025,293153,36644,1655
2025-11-10,google,spring_sale,google,spring_sale,17572,2510,111
2025-11-10,bing,holiday_2024,bing,holiday_2024,276210,55242,2311
2025-11-10,meta,brand_search,meta,brand_search,23963,7987,100
2025-11-11,google,summer_clearance,google,summer_clearance,357667,89416,2978
2025-11-11,meta,holiday_2025,meta,holiday_2025,76088,25362,198
2025-11-12,bing,summer_clearance,bing,summer_clearance,217508,72502,3457
2025-11-12,meta,back_to_school,meta,back_to_school,35091,11697,148
2025-11-12,email,summer_clearance,email,summer_clearance,483664,96732,805
2025-11-13,google,holiday_2025,google,holiday_2025,281857,70464,3006
2025-11-13,bing,brand_search,bing,brand_search,319057,45579,1696
2025-11-13,meta,holiday_2025,meta,holiday_2025,111377,18562,541
2025-11-13,email,holiday_2025,email,holiday_2025,379622,47452,1932
2025-11-14,google,holiday_2024,google,holiday_2024,75566,9445,217
2025-11-14,bing,brand_search,bing,brand_search,237307,47461,2334
2025-11-15,meta,holiday_2024,meta,holiday_2024,156467,22352,949
2025-11-16,meta,holiday_2024,meta,holiday_2024,196817,32802,728
2025-11-17,google,always_on,google,always_on,261993,37427,1097
2025-11-17,bing,always_on,bing,always_on,94154,23538,756
2025-11-17,meta,back_to_school,meta,back_to_school,105714,52857,447
2025-11-18,google,brand_search,google,brand_search,224009,74669,2982
2025-11-18,bing,back_to_school,bing,back_to_school,245775,49155,927
2025-11-18,meta,holiday_2025,meta,holiday_2025,11708,2927,79
2025-11-19,google,holiday_2025,google,holiday_2025,444447,63492,2376
2025-11-19,bing,summer_clearance,bing,summer_clearance,124260,24852,901
2025-11-20,google,holiday_2025,google,holiday_2025,114217,22843,117
2025-11-20,bing,spring_sale,bing,spring_sale,48636,6948,47
2025-11-20,meta,spring_sale,meta,spring_sale,56472,18824,547
2025-11-21,meta,brand_search,meta,brand_search,245625,40937,1535
2025-11-21,email,holiday_2024,email,holiday_2024,152643,30528,335
2025-11-22,bing,summer_clearance,bing,summer_clearance,76170,10881,136
2025-11-22,meta,back_to_school,meta,back_to_school,396708,79341,2244
2025-11-22,email,summer_clearance,email,summer_clearance,110896,13862,590
2025-11-23,google,summer_clearance,google,summer_clearance,279241,93080,3772
2025-11-23,meta,back_to_school,meta,back_to_school,204727,25590,1176
2025-11-24,bing,brand_search,bing,brand_search,197442,24680,684
2025-11-24,meta,always_on,meta,always_on,203532,50883,1646
2025-11-25,bing,spring_sale,bing,spring_sale,357514,44689,1840
2025-11-25,meta,back_to_school,meta,back_to_school,97985,48992,1275
2025-11-25,email,holiday_2025,email,holiday_2025,346424,173212,7238
2025-11-26,google,always_on,google,always_on,406810,67801,1200
2025-11-26,meta,holiday_2025,meta,holiday_2025,137226,27445,822
2025-11-26,email,holiday_2025,email,holiday_2025,482752,241376,3464
2025-11-27,bing,holiday_2025,bing,holiday_2025,96653,24163,642
2025-11-27,email,holiday_2024,email,holiday_2024,184659,26379,780
2025-11-28,meta,holiday_2024,meta,holiday_2024,495873,70839,839
2025-11-28,email,spring_sale,email,spring_sale,70271,17567,215
2025-11-29,google,holiday_2025,google,holiday_2025,326645,54440,1343
2025-11-29,bing,holiday_2024,bing,holiday_2024,212702,30386,156
2025-11-29,email,summer_clearance,email,summer_clearance,367616,45952,1855
2025-11-30,google,summer_clearance,google,summer_clearance,277254,46209,1523
2025-11-30,meta,back_to_school,meta,back_to_school,151219,50406,327
2025-11-30,email,back_to_school,email,back_to_school,388836,77767,3143
2025-12-01,google,summer_clearance,google,summer_clearance,179358,35871,776
2025-12-01,meta,back_to_school,meta,back_to_school,421202,52650,460
2025-12-01,email,back_to_school,email,back_to_school,459471,114867,1473
2025-12-02,meta,holiday_2025,meta,holiday_2025,159840,26640,274
2025-12-02,email,always_on,email,always_on,199364,28480,594
2025-12-03,meta,back_to_school,meta,back_to_school,468174,66882,2413
2025-12-03,email,summer_clearance,email,summer_clearance,429401,71566,806
2025-12-04,google,holiday_2025,google,holiday_2025,324932,81233,3490
2025-12-04,bing,summer_clearance,bing,summer_clearance,197987,24748,758
2025-12-04,email,brand_search,email,brand_search,89770,29923,362
2025-12-05,google,spring_sale,google,spring_sale,347562,57927,2350
2025-12-05,bing,summer_clearance,bing,summer_clearance,164996,23570,1156
2025-12-05,meta,brand_search,meta,brand_search,387072,55296,2320
2025-12-06,bing,spring_sale,bing,spring_sale,338953,56492,2145
2025-12-06,meta,holiday_2024,meta,holiday_2024,444867,88973,4445
2025-12-07,google,brand_search,google,brand_search,90432,22608,997
2025-12-07,bing,always_on,bing,always_on,404534,202267,7690
2025-12-07,meta,brand_search,meta,brand_search,296684,37085,855
2025-12-07,email,back_to_school,email,back_to_school,233517,38919,312
2025-12-08,bing,holiday_2024,bing,holiday_2024,108397,15485,425
