order_item_id,order_id,product_id,quantity,unit_price_cents,discount_cents
3038,1003,115,3,18515,0
3039,1003,105,4,3889,0
3040,1004,24,3,4614,1384
3041,1004,22,3,1139,0
3042,1004,72,4,12991,0
3043,1004,102,3,19317,0
3044,1004,12,2,12827,0
3045,1005,51,2,5425,1085
3046,1005,6,2,18154,0
3047,1005,1,3,9280,0
3048,1005,110,1,17269,0
3049,1006,10,1,11118,0
3050,1006,75,2,11852,0
3051,1006,102,2,19317,0
3052,1006,23,2,9609,0
3053,1006,112,4,12552,0
3054,1007,64,1,7238,0
3055,1007,36,4,3094,0
3056,1007,91,4,13920,0
3057,1007,62,4,8096,3238
3058,1008,35,4,6275,0
3059,1008,110,4,17269,0
3060,1009,34,3,4003,1200
3061,1009,39,2,14312,0
3062,1009,50,3,5963,0
3063,1009,109,3,6041,0
3064,1009,100,2,2846,0
3065,1010,56,2,6365,2546
3066,1011,67,4,7048,0
3067,1012,37,2,7138,0
3068,1012,35,3,6275,0
3069,1013,33,4,3249,0
3070,1013,2,2,12227,0
3071,1013,38,3,2380,714
3072,1013,112,2,12552,0
3073,1013,74,1,10688,0
3074,1014,66,3,16085,0
3075,1014,41,4,17486,0
3076,1015,76,2,7617,0
3077,1016,60,3,11428,0
3078,1016,60,1,11428,0
3079,1017,101,2,5194,0
3080,1017,108,1,13203,0
3081,1017,39,1,14312,0
3082,1017,109,1,6041,0
3083,1018,6,4,18154,0
3084,1018,112,4,12552,0
3085,1018,31,3,14346,0
3086,1019,77,2,9170,0
3087,1019,51,4,5425,0
3088,1019,88,2,5121,0
3089,1019,52,4,10169,0
3090,1020,84,3,17517,10510
3091,1020,3,4,10120,0
3092,1020,66,4,16085,0
3093,1020,66,3,16085,0
3094,1020,108,1,13203,0
3095,1021,116,4,17316,0
3096,1021,99,3,3788,0
3097,1021,113,1,7539,0
3098,1021,75,2,11852,0
3099,1021,16,4,16574,0
3100,1022,54,4,6057,0
3101,1023,62,2,8096,3238
3102,1024,55,3,16404,0
3103,1024,103,2,5913,0
3104,1025,4,2,14188,5675
3105,1025,70,2,7120,0
3106,1026,46,4,14724,0
3107,1026,49,2,12310,0
3108,1026,44,4,3661,0
3109,1027,100,3,2846,0
3110,1027,32,1,4849,0
3111,1027,105,1,3889,0
3112,1027,70,1,7120,0
3113,1027,66,1,16085,0
3114,1028,14,4,11445,0
3115,1029,15,4,3311,0
3116,1030,5,1,14566,0
3117,1030,52,2,10169,0
3118,1030,78,4,6042,0
3119,1030,85,3,16803,10081
3120,1030,42,1,5301,0
3121,1031,82,3,18424,0
3122,1031,55,1,16404,0
3123,1031,77,1,9170,917
3124,1031,114,1,10947,0
3125,1032,31,1,14346,0
3126,1033,107,4,9833,0
3127,1033,24,3,4614,0
3128,1033,68,4,17200,0
3129,1034,54,1,6057,0
3130,1034,20,2,5873,0
3131,1035,1,2,9280,0
3132,1035,32,4,4849,0
3133,1035,113,3,7539,0
3134,1035,46,2,14724,0
3135,1036,32,4,4849,0
3136,1037,95,4,15500,0
3137,1037,26,2,20438,0
3138,1037,5,4,14566,0
3139,1038,114,2,10947,0
3140,1038,7,3,11612,0
3141,1038,69,4,6832,0
3142,1038,54,2,6057,0
3143,1039,80,2,12272,0
3144,1039,99,2,3788,0
3145,1039,101,4,5194,2077
3146,1039,73,4,4313,1725
3147,1040,68,3,17200,0
3148,1041,1,1,9280,0
3149,1042,106,3,6244,0
3150,1043,3,2,10120,0
3151,1044,71,4,13141,0
3152,1044,111,4,3435,0
3153,1044,100,2,2846,0
3154,1044,2,3,12227,0
3155,1044,94,2,8255,0
3156,1045,81,3,5592,0
3157,1046,11,4,9600,0
3158,1047,20,3,5873,0
3159,1047,40,2,3223,0
3160,1047,64,3,7238,0
3161,1047,21,3,6065,0
3162,1048,65,2,4507,0
3163,1048,10,4,11118,0
3164,1048,8,2,7345,0
3165,1048,101,2,5194,0
3166,1049,97,2,10963,0
3167,1049,36,4,3094,0
3168,1049,79,1,3449,344
3169,1050,92,4,15860,0
3170,1051,87,2,7728,3091
3171,1051,45,1,9792,0
3172,1052,106,3,6244,0
3173,1052,45,3,9792,0
3174,1052,11,1,9600,0
3175,1052,111,4,3435,0
3176,1052,95,4,15500,0
3177,1053,37,1,7138,0
3178,1054,79,2,3449,0
3179,1054,107,1,9833,0
3180,1055,52,3,10169,0
3181,1055,92,1,15860,0
3182,1055,70,1,7120,0
3183,1055,42,2,5301,0
3184,1055,44,1,3661,366
3185,1056,8,2,7345,0
3186,1056,61,3,14827,0
3187,1057,73,4,4313,0
3188,1057,78,2,6042,0
3189,1057,90,1,14361,0
3190,1057,80,1,12272,0
3191,1057,96,3,13341,0
3192,1058,44,1,3661,0
3193,1058,107,4,9833,0
3194,1058,87,1,7728,0
3195,1058,85,4,16803,0
3196,1058,60,2,11428,0
3197,1059,38,4,2380,0
3198,1059,115,2,18515,0
3199,1059,11,4,9600,0
3200,1060,54,2,6057,0
3201,1060,32,3,4849,2909
3202,1060,49,1,12310,0
3203,1060,2,2,12227,0
3204,1061,50,4,5963,0
3205,1061,109,1,6041,0
3206,1062,118,1,20883,0
3207,1062,56,3,6365,3819
3208,1062,71,1,13141,0
3209,1062,28,1,8632,0
3210,1062,22,1,1139,0
3211,1063,103,4,5913,4730
3212,1063,61,3,14827,0
3213,1064,45,4,9792,0
3214,1064,33,3,3249,1949
3215,1064,18,1,12060,0
3216,1064,100,3,2846,0
3217,1065,50,3,5963,0
3218,1065,69,2,6832,0
3219,1065,112,3,12552,3765
3220,1065,52,2,10169,4067
3221,1065,106,3,6244,0
3222,1066,14,4,11445,0
3223,1066,71,4,13141,0
3224,1066,2,3,12227,0
3225,1066,83,2,6769,1353
3226,1067,47,1,3212,0
3227,1067,26,1,20438,0
3228,1067,30,1,7873,0
3229,1067,108,1,13203,0
3230,1067,7,3,11612,0
3231,1068,40,4,3223,0
3232,1068,8,4,7345,0
3233,1068,28,1,8632,0
3234,1069,102,4,19317,0
3235,1070,31,2,14346,5738
3236,1070,65,3,4507,0
3237,1070,73,4,4313,0
3238,1070,1,3,9280,0
3239,1070,7,2,11612,2322
3240,1071,24,2,4614,0
3241,1071,47,4,3212,0
3242,1071,28,2,8632,0
3243,1071,92,4,15860,0
3244,1071,91,2,13920,0
3245,1072,109,4,6041,2416
3246,1072,49,2,12310,0
3247,1073,6,2,18154,0
3248,1073,24,1,4614,0
3249,1074,36,3,3094,0
3250,1074,39,4,14312,0
3251,1074,79,2,3449,0
3252,1074,107,4,9833,0
3253,1074,42,1,5301,0
3254,1075,9,2,9664,0
3255,1075,29,1,2518,0
3256,1075,95,4,15500,0
3257,1075,28,2,8632,0
3258,1075,102,4,19317,0
3259,1076,93,1,12182,1218
3260,1076,39,4,14312,0
3261,1076,107,4,9833,0
3262,1076,73,3,4313,0
3263,1076,49,1,12310,0
3264,1077,106,3,6244,0
3265,1077,119,4,9676,0
3266,1077,90,4,14361,0
3267,1077,102,3,19317,0
3268,1078,112,4,12552,0
3269,1079,118,3,20883,0
3270,1079,37,4,7138,0
3271,1079,78,4,6042,0
3272,1079,27,1,13324,0
3273,1080,94,4,8255,0
3274,1080,99,3,3788,0
3275,1080,115,3,18515,0
3276,1080,107,2,9833,0
3277,1080,55,4,16404,0
3278,1081,13,2,11749,0
3279,1081,95,1,15500,0
3280,1081,14,3,11445,0
3281,1081,73,3,4313,0
3282,1082,18,2,12060,4824
3283,1082,94,3,8255,0
3284,1083,69,2,6832,0
3285,1083,27,4,13324,0
3286,1083,71,4,13141,0
3287,1083,87,3,7728,0
3288,1083,68,1,17200,0
3289,1084,61,3,14827,0
3290,1084,101,3,5194,0
3291,1084,91,4,13920,0
3292,1085,1,4,9280,0
3293,1085,51,1,5425,0
3294,1086,42,3,5301,1590
3295,1086,91,4,13920,0
3296,1086,65,4,4507,0
3297,1086,101,3,5194,0
3298,1087,68,4,17200,0
3299,1087,38,1,2380,0
3300,1087,55,4,16404,0
3301,1088,80,4,12272,0
3302,1088,19,2,11142,0
3303,1088,54,4,6057,0
3304,1088,104,2,12378,2475
3305,1088,116,1,17316,1731
3306,1089,28,4,8632,0
3307,1089,6,3,18154,10892
3308,1090,2,4,12227,0
3309,1090,110,4,17269,0
3310,1090,116,4,17316,0
3311,1090,35,3,6275,3765
3312,1090,35,1,6275,0
3313,1091,101,4,5194,0
3314,1091,67,1,7048,0
3315,1091,65,2,4507,0
3316,1091,90,1,14361,2872
3317,1092,107,2,9833,0
3318,1093,6,2,18154,0
3319,1093,100,4,2846,0
3320,1094,99,3,3788,2272
3321,1094,96,2,13341,0
3322,1094,66,2,16085,0
3323,1094,105,4,3889,0
3324,1095,119,4,9676,0
3325,1095,84,3,17517,5255
3326,1096,113,4,7539,0
3327,1097,119,1,9676,0
3328,1097,66,2,16085,0
3329,1097,19,4,11142,0
3330,1097,74,3,10688,0
3331,1097,72,1,12991,0
3332,1098,4,2,14188,0
3333,1098,62,1,8096,0
3334,1098,109,4,6041,0
3335,1098,35,4,6275,0
3336,1098,118,3,20883,6264
3337,1099,26,1,20438,4087
3338,1099,71,1,13141,0
3339,1099,61,1,14827,0
3340,1100,22,4,1139,0
3341,1100,66,3,16085,0
3342,1100,58,4,3065,0
3343,1100,3,2,10120,2024
3344,1101,4,3,14188,8512
3345,1101,117,1,8203,0
3346,1101,74,4,10688,0
3347,1101,67,2,7048,0
3348,1101,85,4,16803,0
3349,1102,104,2,12378,0
3350,1102,19,4,11142,0
3351,1102,119,2,9676,0
3352,1102,120,4,5893,0
3353,1103,54,2,6057,0
3354,1103,44,3,3661,0
3355,1103,2,4,12227,0
3356,1103,99,1,3788,0
3357,1103,13,3,11749,0
3358,1104,81,2,5592,0
3359,1104,94,3,8255,0
3360,1104,40,3,3223,1933
3361,1104,27,1,13324,0
3362,1105,84,3,17517,0
3363,1105,52,4,10169,0
3364,1106,116,2,17316,0
3365,1107,34,4,4003,3202
3366,1107,108,3,13203,0
3367,1107,102,2,19317,3863
3368,1108,28,4,8632,0
3369,1108,27,1,13324,0
3370,1108,65,3,4507,0
3371,1108,21,2,6065,0
3372,1109,73,3,4313,0
3373,1109,84,2,17517,0
3374,1109,30,2,7873,0
3375,1110,70,2,7120,0
3376,1110,107,4,9833,0
3377,1110,61,2,14827,0
3378,1111,46,3,14724,0
3379,1111,82,4,18424,0
3380,1111,80,1,12272,0
3381,1111,58,1,3065,0
3382,1111,21,2,6065,0
3383,1112,50,1,5963,0
3384,1112,109,2,6041,0
3385,1112,108,4,13203,0
3386,1112,99,2,3788,0
3387,1113,108,2,13203,0
3388,1114,94,2,8255,0
3389,1114,119,2,9676,0
3390,1114,59,4,15685,0
3391,1114,100,4,2846,1138
3392,1115,36,2,3094,0
3393,1115,18,2,12060,0
3394,1116,29,4,2518,0
3395,1116,81,1,5592,0
3396,1116,115,4,18515,0
3397,1116,42,2,5301,0
3398,1116,36,4,3094,0
3399,1117,47,4,3212,0
3400,1117,116,4,17316,0
3401,1117,72,4,12991,0
3402,1117,101,2,5194,0
3403,1118,83,2,6769,0
3404,1118,58,4,3065,0
3405,1119,44,1,3661,0
3406,1119,111,3,3435,0
3407,1119,117,4,8203,0
3408,1120,36,4,3094,0
3409,1120,48,4,16373,0
3410,1120,111,2,3435,0
3411,1121,38,1,2380,0
3412,1122,107,3,9833,0
3413,1122,8,1,7345,1469
3414,1122,63,2,14052,0
3415,1122,27,1,13324,0
3416,1122,9,3,9664,0
3417,1123,6,4,18154,0
3418,1124,19,4,11142,0
3419,1125,24,2,4614,0
3420,1126,22,3,1139,0
3421,1126,38,2,2380,0
3422,1127,3,1,10120,1012
3423,1127,56,2,6365,0
3424,1128,116,2,17316,0
3425,1128,23,1,9609,0
3426,1129,33,3,3249,0
3427,1129,75,1,11852,0
3428,1130,21,2,6065,0
3429,1130,43,4,6697,0
3430,1131,58,4,3065,0
3431,1131,34,4,4003,0
3432,1131,35,2,6275,2510
3433,1131,46,2,14724,0
3434,1131,60,4,11428,0
3435,1132,46,4,14724,0
3436,1132,43,2,6697,1339
3437,1133,8,4,7345,0
3438,1133,14,3,11445,0
3439,1133,48,2,16373,0
3440,1133,113,3,7539,0
3441,1133,117,4,8203,0
3442,1134,17,3,12746,0
3443,1134,38,2,2380,476
3444,1134,65,2,4507,0
3445,1134,44,4,3661,0
3446,1135,28,3,8632,0
3447,1135,43,4,6697,0
3448,1135,75,1,11852,0
3449,1136,77,2,9170,0
3450,1136,101,1,5194,0
3451,1136,46,2,14724,0
3452,1136,66,1,16085,0
3453,1137,17,4,12746,0
3454,1137,92,2,15860,0
3455,1137,13,3,11749,0
3456,1137,56,4,6365,0
3457,1138,51,2,5425,0
3458,1138,39,4,14312,0
3459,1138,42,3,5301,3180
3460,1139,109,2,6041,0
3461,1139,60,2,11428,4571
3462,1140,93,4,12182,9745
3463,1140,60,1,11428,0
3464,1140,59,1,15685,0
3465,1140,118,2,20883,0
3466,1141,4,1,14188,0
3467,1141,95,2,15500,0
3468,1141,35,1,6275,0
3469,1141,25,2,6048,0
3470,1141,35,2,6275,0
3471,1142,110,3,17269,0
3472,1143,33,1,3249,0
3473,1144,119,1,9676,0
3474,1144,73,4,4313,0
3475,1145,113,2,7539,0
3476,1146,10,4,11118,0
3477,1146,63,1,14052,0
3478,1147,13,1,11749,0
3479,1147,27,2,13324,0
3480,1147,76,3,7617,0
3481,1147,18,3,12060,0
3482,1148,18,4,12060,0
3483,1148,103,2,5913,1182
3484,1148,113,3,7539,0
3485,1149,80,1,12272,0
3486,1149,49,1,12310,0
3487,1149,22,2,1139,0
3488,1150,7,4,11612,0
3489,1150,57,2,3774,0
3490,1150,54,3,6057,0
3491,1151,1,2,9280,0
3492,1152,69,3,6832,0
3493,1152,79,3,3449,0
3494,1152,78,2,6042,0
3495,1152,48,1,16373,0
3496,1152,82,3,18424,0
3497,1153,59,1,15685,0
3498,1153,50,4,5963,0
3499,1154,11,3,9600,0
3500,1155,105,4,3889,0
3501,1156,64,2,7238,0
3502,1157,18,2,12060,0
3503,1157,19,2,11142,0
3504,1158,78,3,6042,0
3505,1158,35,1,6275,0
3506,1158,101,3,5194,0
3507,1158,107,1,9833,0
3508,1158,118,1,20883,0
3509,1159,106,4,6244,0
3510,1160,71,1,13141,0
3511,1160,119,3,9676,0
3512,1161,105,1,3889,0
3513,1161,37,4,7138,0
3514,1162,80,2,12272,0
3515,1162,29,3,2518,0
3516,1162,73,1,4313,0
3517,1162,30,4,7873,0
3518,1162,103,1,5913,0
3519,1163,109,3,6041,0
3520,1163,45,4,9792,7833
3521,1163,75,3,11852,0
3522,1164,74,1,10688,0
3523,1164,46,2,14724,0
3524,1164,107,4,9833,0
3525,1164,9,1,9664,0
3526,1165,52,3,10169,0
3527,1166,8,2,7345,0
3528,1166,83,1,6769,0
3529,1166,25,4,6048,4838
3530,1166,80,2,12272,0
3531,1166,113,4,7539,0
3532,1167,70,3,7120,0
3533,1168,40,1,3223,0
3534,1168,32,4,4849,0
3535,1169,2,2,12227,0
3536,1169,48,4,16373,0
3537,1169,102,2,19317,0
3538,1169,19,3,11142,0
3539,1170,50,2,5963,0
3540,1170,3,2,10120,0
3541,1170,51,2,5425,2170
3542,1170,78,1,6042,0
3543,1170,13,4,11749,0
3544,1171,23,4,9609,0
3545,1171,27,4,13324,0
3546,1171,51,2,5425,0
3547,1171,101,1,5194,0
3548,1171,112,2,12552,0
3549,1172,84,2,17517,0
3550,1172,81,2,5592,0
3551,1173,24,3,4614,0
3552,1173,95,3,15500,0
3553,1174,76,2,7617,0
3554,1174,37,3,7138,0
3555,1174,18,2,12060,0
3556,1174,50,4,5963,0
3557,1175,112,2,12552,0
3558,1175,105,1,3889,0
3559,1175,101,3,5194,0
3560,1176,44,1,3661,0
3561,1176,87,4,7728,0
3562,1176,102,4,19317,0
3563,1176,4,2,14188,0
3564,1177,107,1,9833,0
3565,1178,82,4,18424,0
3566,1178,32,2,4849,0
3567,1178,91,4,13920,0
3568,1178,46,2,14724,0
3569,1179,11,3,9600,5760
3570,1180,93,2,12182,0
3571,1180,27,2,13324,0
3572,1180,45,4,9792,0
3573,1180,27,2,13324,5329
3574,1180,95,3,15500,0
3575,1181,69,2,6832,0
3576,1181,13,3,11749,0
3577,1182,24,4,4614,0
3578,1182,106,2,6244,0
3579,1182,9,2,9664,0
3580,1183,80,4,12272,0
3581,1183,69,4,6832,0
3582,1183,77,4,9170,0
3583,1183,36,3,3094,0
3584,1184,42,4,5301,0
3585,1184,43,1,6697,0
3586,1184,90,1,14361,0
3587,1184,101,4,5194,2077
3588,1185,91,3,13920,0
3589,1185,17,1,12746,0
3590,1185,116,3,17316,0
3591,1186,96,4,13341,0
3592,1186,48,1,16373,0
3593,1186,93,1,12182,0
3594,1186,27,2,13324,0
3595,1187,84,2,17517,0
3596,1187,74,3,10688,0
3597,1187,95,4,15500,0
3598,1187,103,4,5913,0
3599,1188,18,2,12060,0
3600,1189,27,2,13324,0
3601,1189,56,4,6365,0
3602,1189,49,1,12310,2462
3603,1189,22,4,1139,0
3604,1189,99,1,3788,0
3605,1190,4,3,14188,0
3606,1190,74,1,10688,0
3607,1191,10,1,11118,0
3608,1192,69,1,6832,0
3609,1192,83,1,6769,0
3610,1193,111,3,3435,0
3611,1193,83,1,6769,0
3612,1194,14,4,11445,0
3613,1195,5,2,14566,0
3614,1195,52,2,10169,0
3615,1195,14,4,11445,0
3616,1195,47,4,3212,0
3617,1195,107,4,9833,0
3618,1196,54,1,6057,0
3619,1196,6,3,18154,0
3620,1197,9,3,9664,0
3621,1197,58,2,3065,0
3622,1197,32,3,4849,0
3623,1197,76,2,7617,0
3624,1197,50,4,5963,0
3625,1198,56,4,6365,0
3626,1198,27,1,13324,0
3627,1198,1,2,9280,0
3628,1198,27,2,13324,2664
3629,1199,108,1,13203,0
3630,1199,17,3,12746,3823
3631,1199,14,2,11445,0
3632,1200,83,4,6769,0
3633,1201,38,2,2380,0
3634,1201,92,4,15860,0
3635,1201,50,2,5963,0
3636,1201,79,1,3449,0
3637,1201,11,2,9600,0
3638,1202,45,4,9792,3916
3639,1203,47,4,3212,0
3640,1203,52,4,10169,4067
3641,1203,38,1,2380,0
3642,1203,96,4,13341,0
3643,1204,20,2,5873,0
3644,1204,18,4,12060,0
3645,1204,47,2,3212,1284
3646,1205,81,1,5592,0
3647,1205,47,3,3212,0
3648,1206,5,1,14566,0
3649,1206,51,2,5425,0
3650,1206,4,1,14188,0
3651,1207,114,2,10947,0
3652,1207,37,2,7138,0
3653,1207,119,1,9676,0
3654,1207,14,3,11445,0
3655,1207,62,1,8096,809
3656,1208,12,4,12827,0
3657,1208,109,4,6041,0
3658,1209,88,2,5121,0
3659,1209,6,1,18154,0
3660,1209,99,2,3788,0
3661,1209,51,1,5425,0
3662,1210,65,1,4507,0
3663,1210,85,2,16803,0
3664,1211,8,1,7345,0
3665,1212,114,1,10947,0
3666,1212,84,2,17517,0
3667,1212,36,1,3094,0
3668,1213,94,2,8255,0
3669,1213,55,4,16404,0
3670,1213,103,4,5913,0
3671,1214,18,4,12060,0
3672,1214,45,3,9792,0
3673,1215,111,1,3435,0
3674,1216,79,4,3449,0
3675,1216,38,2,2380,0
3676,1217,84,1,17517,0
3677,1217,52,4,10169,0
3678,1217,92,1,15860,0
3679,1218,31,4,14346,0
3680,1218,120,3,5893,0
3681,1218,97,4,10963,0
3682,1218,60,4,11428,0
3683,1219,59,4,15685,0
3684,1219,51,3,5425,0
3685,1220,70,1,7120,0
3686,1220,44,4,3661,0
3687,1220,20,4,5873,0
3688,1220,79,4,3449,0
3689,1220,4,2,14188,0
3690,1221,119,4,9676,0
3691,1222,70,4,7120,0
3692,1222,15,3,3311,0
3693,1222,6,1,18154,0
3694,1222,104,1,12378,0
3695,1222,79,2,3449,0
3696,1223,82,2,18424,0
3697,1224,84,4,17517,0
3698,1225,30,2,7873,0
3699,1225,27,1,13324,0
3700,1226,3,2,10120,0
3701,1226,120,4,5893,0
3702,1227,65,1,4507,0
3703,1227,40,4,3223,2578
3704,1227,48,4,16373,0
3705,1228,33,3,3249,0
3706,1228,43,1,6697,0
3707,1228,85,4,16803,13442
3708,1229,73,2,4313,0
3709,1229,46,4,14724,0
3710,1229,114,4,10947,0
3711,1230,1,3,9280,0
3712,1230,103,4,5913,4730
3713,1230,73,2,4313,0
3714,1230,85,3,16803,0
3715,1231,41,1,17486,0
3716,1231,96,1,13341,0
3717,1231,70,3,7120,0
3718,1232,102,2,19317,0
3719,1232,93,4,12182,0
3720,1232,99,4,3788,3030
3721,1232,41,3,17486,0
3722,1232,45,1,9792,0
3723,1233,39,3,14312,0
3724,1234,103,2,5913,1182
3725,1234,81,3,5592,0
3726,1234,107,1,9833,0
3727,1235,20,4,5873,2349
3728,1235,120,2,5893,0
3729,1235,15,1,3311,0
3730,1236,6,1,18154,0
3731,1236,42,1,5301,0
3732,1236,88,3,5121,0
3733,1236,46,3,14724,0
3734,1237,60,2,11428,0
3735,1237,33,4,3249,0
3736,1237,112,2,12552,0
3737,1237,111,4,3435,0
3738,1238,16,4,16574,0
3739,1238,2,1,12227,0
3740,1238,30,1,7873,0
3741,1238,57,2,3774,0
3742,1238,113,2,7539,3015
3743,1239,110,2,17269,0
3744,1239,90,4,14361,0
3745,1239,90,1,14361,0
3746,1239,36,2,3094,1237
3747,1239,73,1,4313,0
3748,1240,109,2,6041,0
3749,1240,47,1,3212,0
3750,1240,72,2,12991,0
3751,1240,14,2,11445,0
3752,1240,62,3,8096,2428
3753,1241,25,1,6048,0
3754,1241,94,2,8255,0
3755,1241,32,4,4849,0
3756,1242,42,1,5301,0
3757,1243,108,1,13203,0
3758,1243,114,2,10947,0
3759,1243,112,4,12552,0
3760,1244,72,2,12991,0
3761,1244,120,1,5893,589
3762,1244,28,4,8632,0
3763,1244,63,1,14052,0
3764,1244,18,4,12060,0
3765,1245,33,3,3249,0
3766,1246,100,2,2846,0
3767,1246,73,1,4313,0
3768,1246,83,3,6769,0
3769,1246,78,3,6042,0
3770,1247,35,4,6275,0
3771,1247,60,3,11428,0
3772,1248,111,2,3435,0
3773,1248,10,1,11118,0
3774,1249,70,2,7120,0
3775,1249,31,2,14346,0
3776,1250,31,1,14346,0
3777,1251,56,4,6365,0
3778,1251,6,1,18154,0
3779,1251,11,3,9600,0
3780,1251,13,1,11749,0
3781,1252,112,3,12552,0
3782,1252,28,4,8632,0
3783,1252,48,1,16373,3274
3784,1252,101,1,5194,0
3785,1252,107,3,9833,0
3786,1253,78,2,6042,0
3787,1254,66,4,16085,6434
3788,1254,31,3,14346,0
3789,1254,18,4,12060,4824
3790,1254,104,4,12378,0
3791,1254,4,3,14188,0
3792,1255,22,2,1139,0
3793,1256,56,2,6365,0
3794,1256,38,1,2380,0
3795,1256,60,4,11428,0
3796,1256,23,1,9609,0
3797,1257,34,4,4003,0
3798,1257,33,4,3249,0
3799,1257,70,4,7120,0
3800,1257,120,4,5893,0
3801,1258,84,2,17517,0
3802,1258,30,1,7873,1574
3803,1258,24,2,4614,1845
3804,1258,15,2,3311,0
3805,1258,8,4,7345,0
3806,1259,59,2,15685,0
3807,1259,21,3,6065,0
3808,1259,68,2,17200,0
3809,1259,70,1,7120,0
3810,1259,76,4,7617,0
3811,1260,85,3,16803,5040
3812,1260,119,3,9676,0
3813,1260,59,1,15685,0
3814,1260,116,2,17316,0
3815,1260,16,1,16574,0
3816,1261,119,1,9676,0
3817,1262,22,4,1139,0
3818,1263,54,2,6057,0
3819,1263,73,1,4313,0
3820,1263,112,2,12552,0
3821,1263,92,1,15860,0
3822,1263,22,1,1139,0
3823,1264,15,4,3311,0
3824,1264,92,2,15860,0
3825,1265,101,1,5194,0
3826,1266,66,2,16085,0
3827,1266,55,2,16404,0
3828,1266,77,1,9170,0
3829,1267,9,2,9664,0
3830,1267,117,1,8203,0
3831,1267,112,3,12552,3765
3832,1268,51,2,5425,0
3833,1268,34,3,4003,0
3834,1268,110,2,17269,6907
3835,1268,33,3,3249,0
3836,1268,41,4,17486,0
3837,1269,78,4,6042,0
3838,1269,99,3,3788,2272
3839,1269,6,4,18154,0
3840,1269,40,3,3223,1933
3841,1270,60,4,11428,0
3842,1271,59,1,15685,0
3843,1271,18,1,12060,0
3844,1271,29,3,2518,0
3845,1271,40,2,3223,0
3846,1272,108,1,13203,0
3847,1272,32,2,4849,969
3848,1273,35,2,6275,0
3849,1273,72,3,12991,0
3850,1273,88,1,5121,0
3851,1274,56,1,6365,636
3852,1274,36,1,3094,0
3853,1274,75,3,11852,0
3854,1274,65,3,4507,0
3855,1274,71,1,13141,1314
3856,1275,91,1,13920,0
3857,1276,41,3,17486,0
3858,1276,75,2,11852,0
3859,1276,23,2,9609,0
3860,1276,95,4,15500,0
3861,1277,12,3,12827,0
3862,1277,9,2,9664,0
3863,1277,3,2,10120,0
3864,1277,17,3,12746,0
3865,1278,54,2,6057,0
3866,1278,39,2,14312,0
3867,1278,27,4,13324,0
3868,1279,108,3,13203,0
3869,1279,32,2,4849,0
3870,1279,81,2,5592,0
3871,1280,83,3,6769,0
3872,1280,117,4,8203,0
3873,1280,32,4,4849,3879
3874,1280,116,4,17316,0
3875,1280,27,3,13324,0
3876,1281,102,3,19317,0
3877,1282,68,4,17200,0
3878,1282,77,3,9170,0
3879,1282,54,1,6057,0
3880,1282,114,1,10947,1094
3881,1283,11,1,9600,0
3882,1284,97,3,10963,0
3883,1284,44,1,3661,0
3884,1284,66,4,16085,0
3885,1284,50,4,5963,0
3886,1285,75,3,11852,0
3887,1285,36,3,3094,0
3888,1285,84,3,17517,5255
3889,1285,114,2,10947,0
3890,1286,77,2,9170,1834
3891,1286,16,3,16574,0
3892,1286,43,1,6697,0
3893,1286,70,3,7120,2136
3894,1286,56,2,6365,0
3895,1287,115,1,18515,0
3896,1287,26,3,20438,0
3897,1287,29,1,2518,0
3898,1287,3,1,10120,0
3899,1288,84,3,17517,0
3900,1288,116,4,17316,0
3901,1288,69,4,6832,0
3902,1289,28,3,8632,0
3903,1289,104,4,12378,0
3904,1289,30,1,7873,0
3905,1290,59,2,15685,3137
3906,1291,51,4,5425,0
3907,1291,93,1,12182,0
3908,1292,35,3,6275,0
3909,1292,37,3,7138,0
3910,1292,46,2,14724,0
3911,1292,60,3,11428,0
3912,1292,101,2,5194,0
3913,1293,46,1,14724,0
3914,1293,58,3,3065,0
3915,1293,12,1,12827,0
3916,1293,62,2,8096,0
3917,1294,106,4,6244,0
3918,1295,44,2,3661,0
3919,1295,107,3,9833,0
3920,1295,56,3,6365,0
3921,1296,115,1,18515,0
3922,1297,76,3,7617,0
3923,1297,11,4,9600,0
3924,1297,12,1,12827,0
3925,1298,62,4,8096,0
3926,1298,12,4,12827,0
3927,1298,88,1,5121,0
3928,1299,3,3,10120,0
3929,1299,52,3,10169,6101
3930,1299,48,1,16373,0
3931,1299,81,1,5592,0
3932,1299,22,2,1139,0
3933,1300,37,1,7138,0
3934,1300,112,4,12552,0
3935,1300,81,4,5592,0
3936,1300,20,1,5873,0
3937,1301,40,4,3223,0
3938,1302,39,3,14312,0
3939,1302,25,3,6048,0
3940,1302,37,1,7138,0
3941,1302,119,2,9676,0
3942,1303,63,3,14052,0
3943,1303,12,2,12827,0
3944,1303,66,2,16085,0
3945,1303,46,3,14724,0
3946,1304,104,3,12378,0
3947,1304,92,1,15860,0
3948,1304,79,3,3449,0
3949,1304,81,1,5592,1118
3950,1304,39,1,14312,2862
3951,1305,70,2,7120,0
3952,1305,77,2,9170,0
3953,1306,115,4,18515,0
3954,1306,17,2,12746,0
3955,1306,21,1,6065,0
3956,1307,99,1,3788,0
3957,1307,67,3,7048,0
3958,1307,120,2,5893,0
3959,1307,12,3,12827,0
3960,1307,26,2,20438,0
3961,1308,38,1,2380,0
3962,1308,70,1,7120,0
